Week_Start,NDVI_mean,NDVI_median,Rainfall_mean,Rainfall_median,Temperature_mean,Temperature_median,NDVI_available
2018-01-01,0.38659908452836594,0.3574322760105133,0.518557977533626,0.0,21.354665633093664,21.4913533346994,101
2018-01-08,0.39038347424222875,0.3820848166942596,0.30143660699535985,0.0,23.198569543129864,23.147509692964093,104
2018-01-15,0.36969694135343134,0.3024631142616272,0.8427164083469414,0.0,23.35714186871534,23.3605891454788,147
2018-01-22,0.3614584144094203,0.2950519323348999,0.5126711893938258,0.0,21.787294264141593,21.73424773443316,101
2018-01-29,0.3823738168511126,0.3516479730606079,0.08451955047196257,0.0,23.37853634053568,23.23827605474571,108
2018-02-05,0.3783487868309021,0.364953875541687,4.645965110042138,3.809386610984802,23.67992893683461,23.79329080127542,25
2018-02-12,0.29093489629795416,0.24439719319343564,1.73767988803144,0.0,23.541510161613882,23.349652317592074,74
2018-02-19,0.3187119290232658,0.2767186462879181,0.0069170926145450794,0.0,26.268850157721165,26.19998203459244,151
2018-02-26,0.3220462587972482,0.26719561219215393,0.20624943122178493,0.0,27.704916478209547,27.78452762422114,12
2018-03-05,0.30651112037029726,0.26287001371383667,0.2275925789050713,0.0,28.448358199438033,28.514089112054705,134
2018-03-12,0.2996335662901401,0.23892910033464426,1.8533922897841402,0.0,27.69225131726383,27.720594115484342,72
2018-03-19,0.25655005623896915,0.2000000029802322,0.36154310146491686,0.0,28.60546567202772,28.756127657209102,87
2018-03-26,0.261425898472468,0.2008324712514877,1.5600292075893836,0.0,30.314409443942605,30.51422208150234,135
2018-04-02,0.26607924053129156,0.19546136260032648,6.162676922575442,4.5867462158203125,30.375499067586635,30.767562666393417,106
2018-04-09,0.28116683812534554,0.22766365855932236,1.3983832062361483,0.0,30.15856257977908,30.505503045944977,94
2018-04-16,0.23825129343752272,0.18022838979959485,3.2649124682306527,0.0,32.14328372847638,32.43659944080173,114
2018-04-23,0.2676858672941172,0.1859785765409469,0.11704745549641683,0.0,32.35455055095412,32.688506244477765,81
2018-04-30,0.26242221533148374,0.174852654337883,1.4143402224886203,0.0,32.95847730992833,33.36526996067596,81
2018-05-07,0.21579229191315072,0.1584581732749939,1.652792971648142,0.0,33.456594965129575,33.744384202503,121
2018-05-14,0.18275498175943214,0.1634931117296219,2.3871453112091667,0.0,33.11649902633091,33.32012574332106,37
2018-05-21,0.23997828050663592,0.1288782805204391,7.3723652990992194,6.3291335105896,33.49841209152742,33.61786132085899,19
2018-05-28,0.2061855571965376,0.1467372104525566,27.31759326043957,24.512898445129395,31.9139471446207,31.658540616716664,30
2018-06-04,0.22174176893063952,0.1779816448688507,73.2557886460584,72.40437269210815,28.463607640479914,28.482537206014,49
2018-06-11,0.167794787489316,0.1342785656452179,14.96190769372586,9.315619468688965,28.174817585680014,28.0752348036994,17
2018-06-18,0.24076607599854466,0.2111134678125381,74.40673820843953,63.371896743774414,26.621103573144612,26.32829291934064,10
2018-06-25,0.36816443999608356,0.2976396083831787,50.85286533618402,41.36007595062256,25.573135894066205,25.696812021164646,3
2018-07-02,,,74.91212588441586,53.985517501831055,24.809160688632524,24.86891290573851,0
2018-07-09,,,98.6085999076238,88.52818489074707,24.020415323005658,24.08059699648902,0
2018-07-16,,,56.89434410997494,37.07185745239258,24.46563407467207,24.651266715640133,0
2018-07-23,,,16.624649334096624,11.608720779418944,24.830936480071582,24.90428232465468,0
2018-07-30,,,5.057472200093869,0.0,25.26968844805073,25.246794364565915,0
2018-08-06,,,45.67731449132908,40.005462646484375,24.548163989469288,24.827206003098297,0
2018-08-13,,,90.04737027926359,83.73601585626602,24.208048070010776,24.228289813087144,0
2018-08-20,,,58.700428804951514,55.70278358459473,23.866994200032924,23.955149223691024,0
2018-08-27,,,27.175358399659572,19.37662696838379,23.896915827703047,23.98586961655394,0
2018-09-03,0.6419618885691573,0.6617089509963989,0.3367099687010942,0.0,23.89935736230614,23.992082486833795,41
2018-09-10,0.5018600583076477,0.4215152859687805,0.8038391260329835,0.0,25.190126875155965,25.265643601190504,5
2018-09-17,0.6065404078652782,0.6496018171310425,51.69985573591586,52.45456790924072,25.551727964750977,25.854011789957724,31
2018-09-24,0.5656714662909508,0.6024611294269562,19.309564040806478,11.556302070617676,26.769609800240328,26.9579265957787,10
2018-10-01,0.6596090817137769,0.7057470083236694,8.335922884370039,6.594231605529785,27.4069232965692,27.66172271001909,38
2018-10-08,0.4564910052709051,0.4465993046760559,4.989073215130561,0.0,27.4700832489858,27.3177634466262,97
2018-10-15,0.5766790675265449,0.6157582402229309,18.726012751013933,11.077770233154297,27.272409962071375,27.459558196294893,35
2018-10-22,0.4967254769177206,0.5118647515773773,0.6796018577621369,0.0,26.653345682140383,26.609826206025616,62
2018-10-29,0.4736176019436435,0.5073740035295486,4.447717104129449,0.0,25.80051500196979,25.76002128237775,76
2018-11-05,0.3995873788861852,0.3609704971313476,0.8036863718204156,0.0,26.138717410215687,26.1500332968576,114
2018-11-12,0.41883373306247224,0.37597739696502686,1.8118271385124343,0.0,25.075393504677685,24.99260846092585,114
2018-11-19,0.4076406530981516,0.3938932418823242,4.5773395978048175,2.526762008666992,25.027536410485933,24.95444577535,137
2018-11-26,0.4058932094185641,0.3734237253665924,0.47871985835229564,0.0,22.857702996324964,22.727782730829176,132
2018-12-03,0.37959610352603096,0.32631261646747584,0.6810553038191652,0.0,24.070487314511972,24.09918528965545,84
2018-12-10,0.42221725155832246,0.3974578231573105,0.49107260761146776,0.0,21.941619199519508,21.95831996372772,128
2018-12-17,0.40628557180963365,0.3755864351987839,1.974842548010384,1.2866036891937256,20.253909827352853,20.200403558640232,166
2018-12-24,0.3903803191601466,0.35533758997917175,0.9135093542400916,0.7767110429704189,20.5373861252497,20.58487735929947,156
2019-01-01,0.3649713789197531,0.3467163443565368,1.3499955831173651,0.0,21.240047226735342,21.24956474304201,165
2019-01-08,0.3541975404276992,0.321762353181839,0.3985440688218899,0.0,21.355422118997062,21.40681619190042,165
2019-01-15,0.3627576897023645,0.3291366994380951,0.2063066980795946,0.0,22.400305444017473,22.48651729765396,163
2019-01-22,0.3209557593143059,0.2979646623134613,1.7019296877398462,0.0,20.802793877315843,20.957505798339923,163
2019-01-29,0.33893186607992787,0.28869789838790894,0.12527048944713112,0.0,21.599969491123797,21.61551164899555,166
2019-02-05,0.3108644112451187,0.2435991168022155,0.28495948186177694,0.0,22.297586124290746,22.33660650707424,151
2019-02-12,0.3043548198291129,0.2436115890741348,0.9001249538924165,0.0,24.71741699967116,24.828013538179,163
2019-02-19,0.2887090470914433,0.22727235406637192,0.22772925342628342,0.0,27.338571552051476,27.30451028006422,164
2019-02-26,0.276044749972706,0.2035398185253143,0.15424666504660053,0.0,25.25507337365154,25.31201188223708,167
2019-03-05,0.25408885181842444,0.1986143141984939,0.07498011760369032,0.0,26.256948388183723,26.43173706417992,167
2019-03-12,0.23138094107370547,0.18579992651939392,0.3108561795628713,0.0,28.517075439705508,28.65519303821384,164
2019-03-19,0.2350312895671336,0.1896733343601226,1.775268475452583,0.0,29.269583331223146,29.456321879795667,167
2019-03-26,0.22566635826390657,0.1794670820236206,1.3720346660671119,0.0,31.12562921054691,31.41169400896348,167
2019-04-02,0.22797809307833747,0.17855337262153625,3.3634676219460493,0.0,31.434249581847425,31.86733416602732,166
2019-04-09,0.21648629148861007,0.16636864840984344,4.461313560783506,3.923030138015747,32.185052867135624,32.5351329803467,166
2019-04-16,0.2201438494365323,0.1680302023887634,1.7636279775435393,0.944251298904419,30.31758552096597,30.89608136131648,165
2019-04-23,0.20532412706063935,0.15641986578702924,1.4188592875356147,0.622693344950676,34.324966491359866,34.7717327662877,154
2019-04-30,0.21598517400026318,0.1546225547790527,1.4288521519678081,0.0,32.18130205870697,32.95801878429597,125
2019-05-07,0.1912817801916744,0.1493392810225486,0.34993235151210944,0.0,32.56959291321621,33.3442795889718,164
2019-05-14,0.1861462927685526,0.1343241780996322,0.008544649192673004,0.0,33.51885411599985,34.26114234924319,167
2019-05-21,0.1739923164293349,0.1299505233764648,2.6057933975836476,0.0,34.372062645904855,35.26661380586171,166
2019-05-28,0.1711972885475051,0.1170558370649814,13.907693591660369,13.48317050933838,34.0915665174299,34.88679720560714,122
2019-06-04,0.16899203522396936,0.11834828928112975,26.458104138602753,24.12150406837464,33.15435081190422,32.70246322268531,112
2019-06-11,0.15804176224452074,0.12024557590484615,10.220547963161865,6.222677083453164,30.426125332865265,30.140574573335183,132
2019-06-18,0.13586327741497276,0.1099212393164634,33.551538947099694,31.28884506225586,29.066978492987015,28.840877333141577,79
2019-06-25,0.12106458139510784,0.0882524847984314,81.65591037487556,58.19400215148926,26.131171497946514,25.896990167527008,49
2019-07-02,0.3158999532461166,0.2442870885133743,61.52503470318046,35.70443820953369,24.87934355255817,25.02080170767653,10
2019-07-09,0.25631362488192894,0.231685534119606,27.049138236188604,18.57437515258789,25.97855772948995,25.943926656813915,31
2019-07-16,0.273623084318027,0.2444124072790146,37.03984291539221,28.443771362304688,26.75513969630235,26.73143584841779,111
2019-07-23,0.3774415332646597,0.3560011684894562,108.33107910184803,84.42095947265625,24.91859003474377,24.964177431379085,21
2019-07-30,0.4792046745618184,0.4360711276531219,90.63925494262558,68.85729789733887,23.742941184760458,23.919945017496783,3
2019-08-06,0.46321847569197416,0.46372081339359283,75.49186564348415,65.7737045288086,24.58665793369667,24.755129932221905,16
2019-08-13,0.4522781907408326,0.4782376587390899,29.408467958787245,19.99341058731079,25.264685580816803,25.318460355486195,27
2019-08-20,0.5001904247876476,0.5709631145000458,25.24485413756913,12.107089042663574,24.747507374668068,24.980699611845523,34
2019-08-27,0.566426961372296,0.5768913328647614,40.97267000546712,39.445688009262085,24.72827762607025,24.821337182181253,48
2019-09-03,,,66.08229761851761,43.0047550201416,24.349323153924107,24.481237756638336,0
2019-09-10,0.6821775257587432,0.6888299882411957,32.55043550023062,22.42463493347168,24.537991877855816,24.60013106209891,10
2019-09-17,0.5430250371495883,0.5929748117923737,88.07977731499129,84.31260585784912,24.855510471062292,24.789842769077893,60
2019-09-24,0.5778235303277665,0.6165907979011536,119.41494890886867,117.71676063537598,24.69903002669068,24.79986497788201,47
2019-10-01,0.5615004963836954,0.6028509140014648,27.952873571190292,27.99047327041626,25.126212948423067,25.15297088623049,122
2019-10-08,0.5375317359143053,0.5507783889770508,18.209332376896977,14.606430053710938,25.185155546342294,25.191812224615266,121
2019-10-15,0.5490694948368602,0.5840510129928589,57.254962098812626,51.26781272888184,24.07146345823283,23.920481799897743,81
2019-10-22,0.4230398891319055,0.4461994171142578,40.98140580211571,40.53113555908203,23.477220078754687,23.33878315516881,35
2019-10-29,0.5619232541142517,0.5579975545406342,17.07107554224437,14.0906982421875,24.273098902706433,24.10687199547175,92
2019-11-05,0.5314116731448018,0.5465551018714905,4.307485278503472,0.0086940918117761,24.17376265219894,24.098593375796383,138
2019-11-12,0.5129223807574543,0.5212296545505524,1.1016684578051383,1.026213139295578,23.29694913348006,23.14105250040689,146
2019-11-19,0.4718440868154758,0.4631083309650421,0.7009318767193549,0.0,23.231535796314237,23.064217322213324,139
2019-11-26,0.4830590681596236,0.4643478393554687,1.7984792907794793,0.0,23.760088378954134,23.573903201875225,165
2019-12-03,0.4311645757151793,0.4265301823616028,1.0452661307272082,0.0,22.78499636534515,22.59464652651837,146
2019-12-10,0.43980867389432143,0.4402764290571213,1.1927982297486175,0.0,22.95156799362093,22.829108810424827,142
2019-12-17,0.4142132758779425,0.38725848495960236,0.5163405269919755,0.0,22.840793843265292,22.7475690205892,142
2019-12-24,0.41526251584882773,0.4067415595054626,0.8303391205336519,0.0,21.480532480353556,21.50589087350028,63
2020-01-01,0.3779212684055005,0.3423976004123688,1.2757956353490225,0.0,20.79130873047869,21.152080699375745,121
2020-01-08,0.41788309468454077,0.3874545097351074,0.7510582744004484,0.0,20.928320373522123,21.22639463515509,131
2020-01-15,0.43580801549057163,0.4098961651325226,0.2905285015791476,0.0,21.904349607778222,22.15128869556247,135
2020-01-22,0.4157612412324492,0.4015204012393951,0.5299892411260547,0.0,23.65575444102119,23.89531633286248,159
2020-01-29,0.39218927517533303,0.3838949203491211,0.47739436240967165,0.0,22.20201805665144,22.394389452253108,150
2020-02-05,0.3486174788585929,0.2860196530818939,0.35726105238863093,0.0,22.33496813430114,22.53646685282388,129
2020-02-12,0.40021849544105415,0.3883515298366546,0.45981215288539135,0.0,24.808156028771517,24.84909083048501,167
2020-02-19,0.3682329385989794,0.3443761318922043,1.0252498455211787,0.0,25.92635682636021,25.88869756062826,162
2020-02-26,0.3514445585661504,0.3001017272472381,0.4127275344140515,0.0,25.413342388926484,25.422355542864125,163
2020-03-04,0.32565168217204665,0.2822735905647278,0.054186225651267045,0.0,25.00006899446175,25.27009980337965,147
2020-03-11,0.2795168094259376,0.24145264178514475,4.242921809236447,0.0,26.416540156533877,26.51620209103538,144
2020-03-18,0.30953041754844707,0.25566296279430384,5.370785253490516,0.0,27.638277183056307,27.625485174996527,164
2020-03-25,0.29942283957745086,0.2490179985761642,2.5748475954204264,0.0,28.73385999389686,28.80219312395372,165
2020-04-01,0.264368239698783,0.2149651199579239,0.2224062188656744,0.0,30.12369740194906,30.16305040631977,163
2020-04-08,0.2715626151975757,0.209143191576004,3.3346597627251446,2.6635000705718994,30.65501576737188,30.908342888241805,167
2020-04-15,0.25915097114630037,0.1936452537775039,6.2245575068239685,4.816431999206543,31.75044420860691,32.151854905628,160
2020-04-22,0.25370189873222815,0.1747837215662002,0.5812448941305012,0.0,31.477394006433826,31.83610369364419,167
2020-04-29,0.24181673341628274,0.1736526489257812,1.2314175824205318,0.0,32.56192130574756,32.86974142165411,165
2020-05-06,0.2374620191574453,0.1632837802171707,3.120538497176356,2.05671501159668,32.32416743519712,32.66197257268999,167
2020-05-13,0.21184295184569416,0.1444991827011108,5.712650922065723,3.80224609375,31.849284753508492,32.29449324834917,153
2020-05-20,0.21386162499467765,0.1490005403757095,1.6189683655493736,1.349215380847454,33.480428408298344,34.40572228204638,167
2020-05-27,0.19603179537844426,0.13265991955995554,26.020108972614754,28.123834282159805,31.346983211877397,31.622507985432943,158
2020-06-03,0.20446300777521997,0.1492957770824432,27.07885871723136,13.718023538589478,27.15770745235257,27.15724952334449,121
2020-06-10,0.18021894323950008,0.12846370041370386,108.66117533862948,100.41368436813354,26.451483251214352,26.41959397452223,72
2020-06-17,0.33803135761991143,0.34869302809238434,26.036347886045537,23.32721900939941,26.27222893146292,26.35880668276837,40
2020-06-24,0.26814170014778416,0.21381609886884684,79.25186299706648,72.0940990447998,26.88016882483901,26.76056651160837,70
2020-07-01,0.38359309913856643,0.3749385774135589,50.8296530917733,39.51054668426514,25.876648855086998,25.963414219447543,35
2020-07-08,0.3526402448437044,0.347671315073967,68.06670264141289,60.34617042541504,25.68647380814719,25.796224939255524,28
2020-07-15,0.4930055924380819,0.5054713040590286,62.92331265671525,58.47679138183594,25.49488895754549,25.516470028105232,30
2020-07-22,0.5034946425464647,0.5470434427261353,69.54575965504446,61.9427661895752,25.568064995888896,25.47168938773024,29
2020-07-29,0.610054966683189,0.6512793898582458,63.93111613624824,48.71002674102783,25.813606992949463,25.74936737787158,36
2020-08-05,0.6075148403644561,0.5631046295166016,42.03655402746029,30.87584972381592,24.852266189601316,25.01472071693053,5
2020-08-12,,,94.42327507955585,78.50108671188354,23.626816368918856,23.69100523449129,0
2020-08-19,0.6183977542501508,0.653577446937561,56.733949895390495,34.92789173126221,24.672594339976076,24.78073735918321,33
2020-08-26,0.48950158508494496,0.5506114363670349,65.9523510747327,29.898371696472168,24.614832257612658,24.66526529221312,50
2020-09-02,0.6029316712246866,0.6315984427928925,40.087443263230924,34.113903522491455,26.333788354600113,26.31027156284881,98
2020-09-09,0.5546334255964328,0.5717070698738098,74.95652086434964,74.20960235595703,25.377354376656687,25.258550898234034,39
2020-09-16,0.5464305579662323,0.5214700102806091,97.08120234134401,98.71296262741087,25.024688078720164,24.8881547837031,4
2020-09-23,0.6203146583866328,0.6691840291023254,50.21291846500899,49.90229511260986,24.94377461224839,24.809060850597632,64
2020-09-30,0.5383388442652566,0.5683591961860657,6.180475675774192,1.748504638671875,25.56948419543188,25.511841528756293,91
2020-10-07,0.4968788186709086,0.5042497515678406,79.67929084001187,84.94527530670166,25.344154327779833,25.197135725475448,30
2020-10-14,0.5340085318011623,0.556095689535141,48.27867320626082,37.23919582366944,25.06786705312957,25.019194448561905,62
2020-10-21,0.48322625557931376,0.49677807092666626,6.1065674298156845,3.115116208791733,25.07576885968491,25.013646243867413,142
2020-10-28,0.5139136264005151,0.5246112644672394,1.4994636687231586,0.3939843103289604,24.190041988624095,24.134314019339456,156
2020-11-04,0.479262848061225,0.4879212975502014,1.1254458413152637,0.0,22.377410631748177,22.07811907813669,167
2020-11-11,0.4518553202855401,0.4372102916240692,0.386714597662052,0.0,24.424331567468986,24.32491718473892,160
2020-11-18,0.43124645948410034,0.4295227527618408,2.751189446734811,2.669284105300904,24.668040400174146,24.659834434872664,147
2020-11-25,0.4203402447248144,0.3933932483196258,0.42782676648237034,0.0,23.292486190578373,23.16335821605867,112
2020-12-02,0.4428726902209267,0.4226172268390655,0.8252437071885891,0.0,22.494191948069744,22.268141955421072,167
2020-12-09,0.39385914618838325,0.3746039569377899,1.192741959394809,0.0,23.50103574121378,23.54524628775465,146
2020-12-16,0.42925076090075354,0.40062612295150757,0.2917699385545925,0.0,21.350283585269146,21.265632157098707,162
2020-12-23,0.4208632015499724,0.39054761826992035,0.10836031765281083,0.0,21.50816760382697,21.45241408575152,166
2021-01-01,0.3632071896218786,0.3254721015691757,1.0778120020906368,0.0,22.995653760837726,22.870315987723245,102
2021-01-08,0.4075190178649938,0.3681868612766266,0.7653174552018057,0.0,23.902988244353946,23.904004487537293,149
2021-01-15,0.4119978968098939,0.38548567891120905,0.3190094625164649,0.0,24.397152786537717,24.50563601539256,166
2021-01-22,0.41028027432764363,0.3689233660697937,0.6718195705356712,0.0,23.920692883620163,24.119565854753773,167
2021-01-29,0.3582053244778305,0.3314020931720733,0.6411054120092334,0.0,22.9508245899428,23.131293869018577,157
2021-02-05,0.375381773281954,0.3341991305351257,0.4853053164339351,0.0,22.43973348817155,22.36260085332964,167
2021-02-12,0.32452189067426396,0.284277081489563,0.8056302770169196,0.0,24.387206123858963,24.291680726550965,156
2021-02-19,0.34114439779903716,0.304968774318695,0.05599230634952019,0.0,24.086471412730504,23.913040233793765,167
2021-02-26,0.32650160637801273,0.2906088829040527,0.2961493652023955,0.0,27.31463847697412,27.146402613321925,167
2021-03-05,0.29797982214810603,0.2615868151187897,0.46693090193285913,0.0,27.98562522683691,27.94968684968495,167
2021-03-12,0.28868392203560844,0.2569077014923095,0.8120460424594537,0.0,28.403601827042262,28.39248364766445,167
2021-03-19,0.2931859272718429,0.2472111359238624,1.5809430733412326,0.0,27.858753998720807,27.76900771004813,150
2021-03-26,0.2750460830277311,0.2281984388828277,1.0841744631350398,0.0,29.766850371479094,29.86056507655553,167
2021-04-02,0.27093599437775007,0.2205187529325485,0.188643701062231,0.0,30.689960793875095,30.95412979125979,167
2021-04-09,0.24886636543669735,0.21295560151338572,5.945714283846096,3.999978065490722,29.38814631022381,29.7660317920504,128
2021-04-16,0.24929989098074903,0.1995563954114914,1.1145460118433672,0.0,30.633634536586552,31.03759273347401,167
2021-04-23,0.24320208427961912,0.1854363232851028,7.357870505687719,4.754515171051025,31.27965085247424,31.63816868010025,160
2021-04-30,0.24212216067255707,0.1808293312788009,8.34388530620201,3.5893704891204834,30.832148278429212,31.185299537295407,153
2021-05-07,0.20943591990311378,0.17877026647329325,8.944132343185563,4.565966606140137,30.986196035314993,31.43217802501863,142
2021-05-14,0.23030668470173973,0.1783980578184127,23.153975753972453,10.29984188079834,29.437501071748294,29.47767964317694,77
2021-05-21,0.22977822872677015,0.16010271012783045,3.9486594292931927,0.0,30.39128499135764,30.74220918927876,140
2021-05-28,0.22499824521329365,0.1652876436710357,43.49640748029697,39.29285907745361,29.28023128852161,29.16737009684244,132
2021-06-04,0.2410184952704345,0.1865907609462738,41.56194185354039,36.7719783782959,26.877755602969064,26.603220966884063,85
2021-06-11,0.2704084810777854,0.2012012004852295,47.38084631622908,41.00833034515381,26.286995910109386,26.31968033200218,81
2021-06-18,0.26720035855261676,0.19636227190494532,16.50422770819978,10.203987121582031,25.89950896851319,26.06131134033205,54
2021-06-25,0.33761778468481046,0.3015941232442856,67.88584624364704,64.82180786132812,26.15870647337964,26.03581880841938,78
2021-07-02,0.35707514586969524,0.3380471467971802,54.50765638008803,39.84312629699707,27.23773259635255,27.3775194985526,109
2021-07-09,0.3639570179581642,0.4305150508880615,79.44206173833973,73.09181380271912,25.071607239796382,24.983349464053163,25
2021-07-16,0.36644266669948894,0.4026572108268738,132.51791264768133,97.07360458374023,25.02420128712739,25.11849755786721,6
2021-07-23,0.5124707037681028,0.5813695788383484,30.5833066523432,22.270151138305664,24.799169430870077,24.92195845104402,19
2021-07-30,0.5981011986732483,0.570576548576355,5.442483272381171,0.0,24.843381826021698,25.076624534243592,3
2021-08-06,0.4911082144499871,0.5057651400566101,4.009554626431294,0.0,25.796881762249804,25.877454921177502,57
2021-08-13,0.5266763769528445,0.537993997335434,75.40133805903132,67.42504835128784,24.631239496257745,24.60586745852516,34
2021-08-20,0.5925571356307376,0.6587110459804535,40.49612563598656,39.69394207000733,24.858291415281734,24.85898206801648,44
2021-08-27,0.4971717698233468,0.4976019263267517,60.768517656954465,53.18748188018799,24.63106131715453,24.65392664954772,35
2021-09-03,0.6056355414912105,0.6480172574520111,117.37693154454945,111.942232131958,24.569066067846027,24.504202143351225,16
2021-09-10,0.5071221311887105,0.5301675498485565,36.30148124123762,14.957064628601074,24.67394295456679,24.76673233395536,30
2021-09-17,0.5682195963300004,0.5819466710090637,47.568870894209354,48.20718193054199,24.407872381718864,24.421067810058616,49
2021-09-24,0.5335118130315095,0.545909196138382,71.29139518023965,73.79020595550537,24.405739206706244,24.240540168398923,32
2021-10-01,0.5144219890308495,0.5889270305633545,39.87758546675037,35.93250274658203,25.765796731318535,25.672152546474024,104
