Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2018-01-01,2018-01-08,1.0,2018,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,20.512419182913675,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P061,18.507855650411397,76.91766048140843,Latur,high,priority,22.027253632318434,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P062,18.422405896924207,76.3487594508077,Latur,high,priority,21.806073851812528,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P063,18.235391198742693,77.05646783810116,Latur,high,priority,21.50934998648512,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P064,18.193056493341274,76.77240080549139,Latur,high,priority,21.52085947309223,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P065,18.331355512513895,76.44266811899327,Latur,high,priority,21.596391932169638,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P066,18.104739537876725,76.5352970251765,Latur,high,priority,21.293704060145785,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P067,18.280552974211986,77.0569984711265,Latur,high,priority,21.50934998648512,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P068,18.101823285787773,76.86595720469373,Latur,high,priority,21.607959547497046,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P069,18.595075667016793,77.20284228928156,Latur,high,priority,22.456755120413675,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P070,18.41499041187233,77.15322587185987,Latur,high,priority,22.1935482751756,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P071,18.149138807065885,76.63019561379593,Latur,high,priority,21.37717690240771,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P072,18.283393421583035,76.77331492120734,Latur,high,priority,21.588009770711324,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P073,17.966315663874607,76.86453029235662,Latur,high,priority,21.72483315240771,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P074,18.50832831512306,76.870318205524,Latur,high,priority,22.02366127740771,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P075,18.41444640154381,77.20053247493588,Latur,high,priority,22.367225265502952,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P076,18.377877313804504,76.25376722106614,Latur,high,priority,21.33677744184223,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P077,18.059564385104267,76.5349046242838,Latur,high,priority,21.43751451401488,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P078,18.1008824154655,76.96042326051098,Latur,high,priority,21.65243964422325,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P079,18.73508698099394,76.77797468180819,Latur,high,priority,22.564816411336324,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P080,18.46791548227568,76.3017694439065,Latur,high,priority,21.806073851812528,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P081,18.10355787609756,76.67701617485712,Latur,high,priority,21.37717690240771,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P082,18.23907887531389,76.67830931416262,Latur,high,priority,21.513198107764822,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P083,18.369289085175563,77.19996171000103,Latur,high,priority,21.901021303449397,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P084,18.46362582706226,76.82249880582684,Latur,high,priority,21.625235403151805,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P085,18.14788579966987,76.77194597718393,Latur,high,priority,21.52085947309223,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P122,17.88145897082753,73.8441448165019,Satara,high,priority,21.006769071306508,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P123,17.386414030975025,74.27088970551878,Satara,high,priority,20.69934952145536,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P124,17.43262815429294,74.647353771057,Satara,high,priority,22.311328688121932,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P125,17.56734651531964,74.31728219287884,Satara,high,priority,21.491353334699397,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P126,17.205080227535593,74.13053949986157,Satara,high,priority,21.053981217883972,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P127,17.65773249367299,74.31694330119876,Satara,high,priority,21.281462151663675,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P128,18.019949731345452,74.5517328080669,Satara,high,priority,22.783868680681508,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P129,18.063234225271252,74.03192648006461,Satara,high,priority,21.38893052963988,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P130,17.61135784271715,74.03436560834085,Satara,high,priority,21.597124354044638,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P131,17.612539504496315,74.3171127470388,Satara,high,priority,21.281462151663675,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P132,17.702176353872684,74.12817617630324,Satara,high,priority,20.694501586187528,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P133,17.25006363896275,74.08329532420031,Satara,high,priority,21.698919368925544,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P134,17.476429903940936,74.17634784498362,Satara,high,priority,20.519010979788675,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P135,17.882716437324603,74.0801070669471,Satara,high,priority,20.283624540056508,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P136,17.928520323345598,74.22149178404871,Satara,high,priority,22.186665834699397,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P137,17.746687100588183,73.98648378122894,Satara,high,priority,21.272115053449397,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P138,17.61269557303319,74.36423652697161,Satara,high,priority,21.281462151663675,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P139,17.656773786946495,74.08126197411994,Satara,high,priority,21.597124354044638,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P140,17.97464080554139,74.50462240543725,Satara,high,priority,22.778462709699397,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P141,17.430826677467348,74.08239904488856,Satara,high,priority,21.043948200770785,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P142,18.064447100757786,74.31538707493111,Satara,high,priority,22.58674256461012,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P143,17.70379500755509,74.6468275971327,Satara,high,priority,22.565339569818434,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P144,17.929452275465767,74.50474726026674,Satara,high,priority,22.778462709699397,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P145,17.47773196144854,74.60017202281048,Satara,high,priority,22.135989216395785,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-01-01,2018-01-08,1.0,2018,P146,17.839182233739812,74.55218763637436,Satara,high,priority,22.404416020711267,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
