Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2020-07-01,2020-07-08,27.0,2020,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,23.007115391322543,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P061,18.507855650411397,76.91766048140843,Latur,high,priority,25.72736511230471,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P062,18.422405896924207,76.3487594508077,Latur,high,priority,25.173026384626155,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P063,18.235391198742693,77.05646783810116,Latur,high,priority,25.114897664388025,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P064,18.193056493341274,76.77240080549139,Latur,high,priority,24.934780011858265,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P065,18.331355512513895,76.44266811899327,Latur,high,priority,25.037144688197657,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P066,18.104739537876725,76.5352970251765,Latur,high,priority,24.842797124953506,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P067,18.280552974211986,77.0569984711265,Latur,high,priority,25.114897664388025,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P068,18.101823285787773,76.86595720469373,Latur,high,priority,25.00885925292971,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P069,18.595075667016793,77.20284228928156,Latur,high,priority,26.29368998209634,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P070,18.41499041187233,77.15322587185987,Latur,high,priority,25.963414219447543,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P071,18.149138807065885,76.63019561379593,Latur,high,priority,24.850609624953506,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P072,18.283393421583035,76.77331492120734,Latur,high,priority,25.023705328078506,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P073,17.966315663874607,76.86453029235662,Latur,high,priority,24.926479230608265,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P074,18.50832831512306,76.870318205524,Latur,high,priority,25.63639366513206,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P075,18.41444640154381,77.20053247493588,Latur,high,priority,26.20083516438808,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P076,18.377877313804504,76.25376722106614,Latur,high,priority,24.731678263346396,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P077,18.059564385104267,76.5349046242838,Latur,high,priority,24.849609810965433,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P078,18.1008824154655,76.96042326051098,Latur,high,priority,25.052095395042784,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P079,18.73508698099394,76.77797468180819,Latur,high,priority,26.182652500697543,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P080,18.46791548227568,76.3017694439065,Latur,high,priority,25.173026384626155,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P081,18.10355787609756,76.67701617485712,Latur,high,priority,24.850609624953506,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-07-01,2020-07-08,27.0,2020,P082,18.23907887531389,76.67830931416262,Latur,high,priority,24.981306239536877,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
