Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2018-07-02,2018-07-09,27.0,2018,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,22.120087105887308,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P061,18.507855650411397,76.91766048140843,Latur,high,priority,24.7051991780599,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P062,18.422405896924207,76.3487594508077,Latur,high,priority,24.003027489071826,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P063,18.235391198742693,77.05646783810116,Latur,high,priority,24.32381664457779,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P064,18.193056493341274,76.77240080549139,Latur,high,priority,24.111309669131288,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P065,18.331355512513895,76.44266811899327,Latur,high,priority,23.94436398460749,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P066,18.104739537876725,76.5352970251765,Latur,high,priority,23.897233218238455,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P067,18.280552974211986,77.0569984711265,Latur,high,priority,24.32381664457779,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P068,18.101823285787773,76.86595720469373,Latur,high,priority,24.242320178803993,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P069,18.595075667016793,77.20284228928156,Latur,high,priority,25.315643746512308,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P070,18.41499041187233,77.15322587185987,Latur,high,priority,25.038520885649234,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P071,18.149138807065885,76.63019561379593,Latur,high,priority,23.96975460960749,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2018-07-02,2018-07-09,27.0,2018,P072,18.283393421583035,76.77331492120734,Latur,high,priority,24.13506106422068,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
