system:index,ERA5_Days,Temperature_C,Temperature_Valid,Week_End,Week_Number,Week_Start,Year,dataset,district,latitude,longitude,point_id,region_type,sampling_priority,study_area,temperature_source,.geo
0_00000000000000000047,7,24.061538133167176,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.283393421583035,76.77331492120734,P072,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000048,7,23.95000074477423,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,17.966315663874607,76.86453029235662,P073,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000049,7,24.54398325965525,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.50832831512306,76.870318205524,P074,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004a,7,25.021568825131396,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.41444640154381,77.20053247493588,P075,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004b,7,23.702570034208804,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.377877313804504,76.25376722106614,P076,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004c,7,23.862726284208748,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.059564385104267,76.5349046242838,P077,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004d,7,24.10199572245284,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.1008824154655,76.96042326051098,P078,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004e,7,24.99717801411947,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.73508698099394,76.77797468180819,P079,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004f,7,24.12157347542899,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.46791548227568,76.3017694439065,P080,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000050,7,23.889523624238564,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.10355787609756,76.67701617485712,P081,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000051,7,24.007164528256396,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.23907887531389,76.67830931416262,P082,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000052,7,24.520952660696878,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.369289085175563,77.19996171000103,P083,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000053,7,24.25602520533971,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.46362582706226,76.82249880582684,P084,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000054,7,23.979344122750433,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Latur,18.14788579966987,76.77194597718393,P085,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000079,7,21.8919766562326,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.88145897082753,73.8441448165019,P122,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007a,7,22.392778832571878,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.386414030975025,74.27088970551878,P123,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007b,7,23.196850168137303,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.43262815429294,74.647353771057,P124,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007c,7,22.55259793599447,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.56734651531964,74.31728219287884,P125,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007d,7,22.584254837036156,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.205080227535593,74.13053949986157,P126,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007e,7,22.559608259655135,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.65773249367299,74.31694330119876,P127,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007f,7,24.575651786440915,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,18.019949731345452,74.5517328080669,P128,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000080,7,23.225007720220674,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,18.063234225271252,74.03192648006461,P129,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000081,7,22.553283854893323,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.61135784271715,74.03436560834085,P130,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000082,7,22.559608259655135,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.612539504496315,74.3171127470388,P131,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000083,7,22.37230589730399,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.702176353872684,74.12817617630324,P132,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000084,7,22.467532366798025,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.25006363896275,74.08329532420031,P133,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000085,7,22.3275235312326,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.476429903940936,74.17634784498362,P134,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000086,7,22.157520276024286,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.882716437324603,74.0801070669471,P135,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000087,7,23.74457384745284,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.928520323345598,74.22149178404871,P136,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000088,7,22.271313058762303,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.746687100588183,73.98648378122894,P137,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000089,7,22.559608259655135,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.61269557303319,74.36423652697161,P138,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008a,7,22.553283854893323,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.656773786946495,74.08126197411994,P139,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008b,7,24.329802177065915,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.97464080554139,74.50462240543725,P140,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008c,7,22.335638300577784,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.430826677467348,74.08239904488856,P141,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008d,7,24.237610026768323,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,18.064447100757786,74.31538707493111,P142,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008e,7,23.772324498494527,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.70379500755509,74.6468275971327,P143,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008f,7,24.329802177065915,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.929452275465767,74.50474726026674,P144,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000090,7,22.898707962036156,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.47773196144854,74.60017202281048,P145,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000091,7,23.677597935994527,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Satara,17.839182233739812,74.55218763637436,P146,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,7,24.486877604893323,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Ahmednagar,19.940457800458272,74.57045211428928,P001,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,7,23.736331194923082,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Ahmednagar,18.946729294293643,74.76302285238339,P002,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,7,24.55491145906001,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Ahmednagar,18.49469238410162,74.66892244285252,P003,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,7,24.32196642557784,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Ahmednagar,19.03720445466806,75.1420731965326,P004,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,7,25.697198940458804,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Akola,20.832153156317954,77.06560453615967,P005,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,7,25.754409226917062,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Akola,20.834360411339407,76.87349308547405,P006,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,7,25.740934989565858,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Akola,21.014976299509232,76.87574047240498,P007,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,7,25.611412575131396,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Akola,20.828434266039377,77.35372489162701,P008,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,7,24.79172786531001,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Amravati,21.360971327549258,77.94039543992572,P009,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,7,25.32883724030995,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Amravati,21.178803672212837,78.03301542790685,P010,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,7,25.584033947899286,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Amravati,20.814388097721018,78.21764450702477,P011,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,7,25.348182478405135,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Amravati,21.180502589714195,77.93681032267875,P012,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,7,24.323931176321878,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Aurangabad,20.031289688916964,74.8570519162974,P013,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,7,24.804469680786156,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Aurangabad,19.760185263069562,75.14270192978114,P014,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000e,7,24.5780118124826,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Aurangabad,19.9408189876436,74.76157364454102,P015,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000f,7,25.03855403718501,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Aurangabad,19.66981712112043,75.14262166596218,P016,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000010,7,26.1410000937326,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bhandara,21.04613203856966,79.85576216552393,P017,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000011,7,26.335033761887303,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bhandara,21.31897105472685,79.76852877161537,P018,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000012,7,26.122747675577784,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bhandara,21.40900922319803,79.77144948280537,P019,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000013,7,26.27690504164923,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bhandara,21.144196588937042,79.57074980349083,P020,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000014,7,23.55918973286947,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bid,18.67502288980403,75.52108340877234,P021,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000015,7,24.112400763375433,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bid,18.856499384477168,75.04699178476999,P022,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000016,7,25.147870908464654,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bid,19.126596053486494,75.6175605191647,P023,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000017,7,23.86222637721471,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Bid,18.763955201213946,75.90084720909012,P024,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000018,7,25.901753906976637,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Buldana,20.93073496240753,76.20164478885242,P025,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000019,7,26.07962779090525,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Buldana,20.838939908121294,76.39311412898633,P026,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001a,7,25.847112909952784,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Buldana,20.657476790751314,76.48742857536776,P027,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001b,7,24.457057571411156,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Buldana,20.47967013624516,76.10222021266374,P028,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001c,7,26.172331473940858,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Chandrapur,20.32317798477448,79.92829390325927,P029,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001d,7,26.113912110101637,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Chandrapur,20.60872097983294,79.36304041732026,P030,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001e,7,26.17667950221471,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Chandrapur,20.511160307884595,79.64732594588165,P031,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001f,7,26.27634700593501,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Chandrapur,20.598621115946884,79.74569817422172,P032,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000020,7,25.56614192781001,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Dhule,21.38667804512237,75.14422248324037,P033,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000021,7,26.578639602661156,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Dhule,21.025151968113196,74.75989256344387,P034,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000022,7,25.726751581827784,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Dhule,21.477028350667293,74.85568743137505,P035,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000023,7,25.510466239565915,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Dhule,20.933820660336515,74.37533522949364,P036,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000024,7,26.081174014863507,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Garhchiroli,19.963056524597132,79.91698116388667,P037,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000025,7,26.273928851173025,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Garhchiroli,19.062661462582188,79.88977172925856,P038,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000026,7,26.139581752958804,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Garhchiroli,19.510270485428137,79.9981368030594,P039,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000027,7,25.645103981381396,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Garhchiroli,19.870365190999156,80.00935144220881,P040,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000028,7,25.892395183018323,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Gondiya,21.127639946725598,80.1465044724107,P041,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000029,7,25.690525763375433,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Gondiya,21.397598383602258,80.15591763473452,P042,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002a,7,25.764093471708748,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Gondiya,21.574548890706154,80.25847249986273,P043,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002b,7,25.676098215012303,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Gondiya,21.211649410572516,80.34153217518526,P044,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002c,7,25.062758836292062,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Hingoli,19.655900266732623,77.2407892392464,P045,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002d,7,25.01956919715525,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Hingoli,19.566758377573187,77.1442675378435,P046,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002e,7,25.29044903346471,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Hingoli,19.47860194974656,76.9526242927685,P047,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002f,7,24.707569104149286,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Hingoli,19.927981235710728,77.14910120338544,P048,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000030,7,26.164309710548025,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Jalgaon,21.292738163229433,76.10816865346904,P049,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000031,7,24.5020840781076,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Jalgaon,21.386178625804387,75.43363151891216,P050,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000032,7,25.865283947899286,1,2022-07-09,27.0,2022-07-02,2022,ERA5-Land Temperature,Jalgaon,21.112064306745907,76.10682200495089,P051,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
