Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2020-01-01,2020-01-08,1.0,2020,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,20.218847347441226,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P061,18.507855650411397,76.91766048140843,Latur,high,priority,21.450990204584002,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P062,18.422405896924207,76.3487594508077,Latur,high,priority,21.152080699375745,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P063,18.235391198742693,77.05646783810116,Latur,high,priority,21.33279126485195,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P064,18.193056493341274,76.77240080549139,Latur,high,priority,21.42139106023882,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P065,18.331355512513895,76.44266811899327,Latur,high,priority,21.066119947887557,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P066,18.104739537876725,76.5352970251765,Latur,high,priority,21.16384595235195,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P067,18.280552974211986,77.0569984711265,Latur,high,priority,21.33279126485195,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P068,18.101823285787773,76.86595720469373,Latur,high,priority,21.491273407709002,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P069,18.595075667016793,77.20284228928156,Latur,high,priority,21.802506201607855,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P070,18.41499041187233,77.15322587185987,Latur,high,priority,21.715754899524597,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P071,18.149138807065885,76.63019561379593,Latur,high,priority,21.28138222467328,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P072,18.283393421583035,76.77331492120734,Latur,high,priority,21.32672262645906,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P073,17.966315663874607,76.86453029235662,Latur,high,priority,21.74204070681617,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2020-01-01,2020-01-08,1.0,2020,P074,18.50832831512306,76.870318205524,Latur,high,priority,21.318189330328153,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
