Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2017-01-01,2017-01-08,1.0,2017,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,20.543596703665628,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P061,18.507855650411397,76.91766048140843,Latur,high,priority,21.109642555600203,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P062,18.422405896924207,76.3487594508077,Latur,high,priority,20.921154367356053,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P063,18.235391198742693,77.05646783810116,Latur,high,priority,20.59479648045135,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P064,18.193056493341274,76.77240080549139,Latur,high,priority,20.670875349498885,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P065,18.331355512513895,76.44266811899327,Latur,high,priority,20.74339674086798,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P066,18.104739537876725,76.5352970251765,Latur,high,priority,20.467296945481053,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P067,18.280552974211986,77.0569984711265,Latur,high,priority,20.59479648045135,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P068,18.101823285787773,76.86595720469373,Latur,high,priority,20.705078288487073,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P069,18.595075667016793,77.20284228928156,Latur,high,priority,21.519531413487073,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P070,18.41499041187233,77.15322587185987,Latur,high,priority,21.260370327177498,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P071,18.149138807065885,76.63019561379593,Latur,high,priority,20.577113723754906,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P072,18.283393421583035,76.77331492120734,Latur,high,priority,20.761346889677498,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P073,17.966315663874607,76.86453029235662,Latur,high,priority,21.022472726731053,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P074,18.50832831512306,76.870318205524,Latur,high,priority,21.04814236958822,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P075,18.41444640154381,77.20053247493588,Latur,high,priority,21.426234817504906,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P076,18.377877313804504,76.25376722106614,Latur,high,priority,20.700381487891832,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P077,18.059564385104267,76.5349046242838,Latur,high,priority,20.584205427624,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P078,18.1008824154655,76.96042326051098,Latur,high,priority,20.739990397862073,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P079,18.73508698099394,76.77797468180819,Latur,high,priority,21.032494118100146,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P080,18.46791548227568,76.3017694439065,Latur,high,priority,20.921154367356053,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P081,18.10355787609756,76.67701617485712,Latur,high,priority,20.577113723754906,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P082,18.23907887531389,76.67830931416262,Latur,high,priority,20.70005596705846,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P083,18.369289085175563,77.19996171000103,Latur,high,priority,20.952625256493036,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P084,18.46362582706226,76.82249880582684,Latur,high,priority,20.74268757048111,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P085,18.14788579966987,76.77194597718393,Latur,high,priority,20.670875349498885,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P122,17.88145897082753,73.8441448165019,Satara,high,priority,20.983363723754906,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P123,17.386414030975025,74.27088970551878,Satara,high,priority,20.234712310064424,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P124,17.43262815429294,74.647353771057,Satara,high,priority,21.98380550202876,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P125,17.56734651531964,74.31728219287884,Satara,high,priority,21.11918729146322,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P126,17.205080227535593,74.13053949986157,Satara,high,priority,20.452125349499,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P127,17.65773249367299,74.31694330119876,Satara,high,priority,21.06120970589774,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P128,18.019949731345452,74.5517328080669,Satara,high,priority,21.929245885213277,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P129,18.063234225271252,74.03192648006461,Satara,high,priority,21.447509929112073,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P130,17.61135784271715,74.03436560834085,Satara,high,priority,21.297909854707257,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P131,17.612539504496315,74.3171127470388,Satara,high,priority,21.06120970589774,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P132,17.702176353872684,74.12817617630324,Satara,high,priority,20.635974865868036,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P133,17.25006363896275,74.08329532420031,Satara,high,priority,20.97154034205846,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P134,17.476429903940936,74.17634784498362,Satara,high,priority,20.047130929856053,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P135,17.882716437324603,74.0801070669471,Satara,high,priority,20.315615862891775,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P136,17.928520323345598,74.22149178404871,Satara,high,priority,21.953357678368036,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P137,17.746687100588183,73.98648378122894,Satara,high,priority,21.18376829964774,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P138,17.61269557303319,74.36423652697161,Satara,high,priority,21.06120970589774,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P139,17.656773786946495,74.08126197411994,Satara,high,priority,21.297909854707257,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P140,17.97464080554139,74.50462240543725,Satara,high,priority,22.208042853219183,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P141,17.430826677467348,74.08239904488856,Satara,high,priority,20.458031227475146,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P142,18.064447100757786,74.31538707493111,Satara,high,priority,22.06699932643346,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P143,17.70379500755509,74.6468275971327,Satara,high,priority,22.22893431527274,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P144,17.929452275465767,74.50474726026674,Satara,high,priority,22.208042853219183,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P145,17.47773196144854,74.60017202281048,Satara,high,priority,21.937976818993036,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P146,17.839182233739812,74.55218763637436,Satara,high,priority,22.068603679112073,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P001,19.940457800458272,74.57045211428928,Ahmednagar,normal,statewide,19.68054796854659,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P002,18.946729294293643,74.76302285238339,Ahmednagar,normal,statewide,21.50301123119533,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-01-01,2017-01-08,1.0,2017,P003,18.49469238410162,74.66892244285252,Ahmednagar,normal,statewide,21.817813128516775,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
