Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2017-07-02,2017-07-09,27.0,2017,P028,20.47967013624516,76.10222021266374,Buldana,normal,statewide,26.223423167637463,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P029,20.32317798477448,79.92829390325927,Chandrapur,normal,statewide,27.88779956272674,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P030,20.60872097983294,79.36304041732026,Chandrapur,normal,statewide,28.097865131923072,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P031,20.511160307884595,79.64732594588165,Chandrapur,normal,statewide,28.000232133411316,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P032,20.598621115946884,79.74569817422172,Chandrapur,normal,statewide,28.05629147120885,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P033,21.38667804512237,75.14422248324037,Dhule,normal,statewide,26.856630942935,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P034,21.025151968113196,74.75989256344387,Dhule,normal,statewide,28.51507820856,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P035,21.477028350667293,74.85568743137505,Dhule,normal,statewide,26.65662164233987,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P036,20.933820660336515,74.37533522949364,Dhule,normal,statewide,26.644728506179092,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P037,19.963056524597132,79.91698116388667,Garhchiroli,normal,statewide,27.825671586536203,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P038,19.062661462582188,79.88977172925856,Garhchiroli,normal,statewide,28.399157914661203,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P039,19.510270485428137,79.9981368030594,Garhchiroli,normal,statewide,28.20326412745885,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P040,19.870365190999156,80.00935144220881,Garhchiroli,normal,statewide,27.48378170558385,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
