Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Rainfall_mm,Rainfall_Valid,CHIRPS_Days,rainfall_source,study_area,dataset
2024-07-01,2024-07-08,27.0,2024,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,0.0,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P061,18.507855650411397,76.91766048140843,Latur,high,priority,66.00221729278564,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P062,18.422405896924207,76.3487594508077,Latur,high,priority,48.696221351623535,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P063,18.235391198742693,77.05646783810116,Latur,high,priority,31.75517749786377,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P064,18.193056493341274,76.77240080549139,Latur,high,priority,28.747366905212402,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P065,18.331355512513895,76.44266811899327,Latur,high,priority,47.76581954956055,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P066,18.104739537876725,76.5352970251765,Latur,high,priority,49.7069730758667,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P067,18.280552974211986,77.0569984711265,Latur,high,priority,28.182909965515137,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P068,18.101823285787773,76.86595720469373,Latur,high,priority,45.07436752319336,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P069,18.595075667016793,77.20284228928156,Latur,high,priority,72.46602439880371,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P070,18.41499041187233,77.15322587185987,Latur,high,priority,57.460564613342285,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P071,18.149138807065885,76.63019561379593,Latur,high,priority,26.666332244873047,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P072,18.283393421583035,76.77331492120734,Latur,high,priority,44.33463668823242,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P073,17.966315663874607,76.86453029235662,Latur,high,priority,14.123942375183105,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2024-07-01,2024-07-08,27.0,2024,P074,18.50832831512306,76.870318205524,Latur,high,priority,60.59805488586426,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
