Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Rainfall_mm,Rainfall_Valid,CHIRPS_Days,rainfall_source,study_area,dataset
2020-07-01,2020-07-08,27.0,2020,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,18.510047912597656,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P061,18.507855650411397,76.91766048140843,Latur,high,priority,36.227102279663086,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P062,18.422405896924207,76.3487594508077,Latur,high,priority,15.243616104125977,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P063,18.235391198742693,77.05646783810116,Latur,high,priority,26.611732482910156,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P064,18.193056493341274,76.77240080549139,Latur,high,priority,35.24048137664795,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P065,18.331355512513895,76.44266811899327,Latur,high,priority,19.351449489593506,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P066,18.104739537876725,76.5352970251765,Latur,high,priority,24.462599754333496,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P067,18.280552974211986,77.0569984711265,Latur,high,priority,31.482442378997803,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P068,18.101823285787773,76.86595720469373,Latur,high,priority,25.892698287963867,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P069,18.595075667016793,77.20284228928156,Latur,high,priority,46.90862846374512,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P070,18.41499041187233,77.15322587185987,Latur,high,priority,46.974947929382324,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P071,18.149138807065885,76.63019561379593,Latur,high,priority,29.81170082092285,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P072,18.283393421583035,76.77331492120734,Latur,high,priority,34.64285087585449,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P073,17.966315663874607,76.86453029235662,Latur,high,priority,33.51028060913086,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P074,18.50832831512306,76.870318205524,Latur,high,priority,28.273643016815186,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P075,18.41444640154381,77.20053247493588,Latur,high,priority,47.58320236206055,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P076,18.377877313804504,76.25376722106614,Latur,high,priority,13.77340030670166,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P077,18.059564385104267,76.5349046242838,Latur,high,priority,28.45778465270996,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P078,18.1008824154655,76.96042326051098,Latur,high,priority,24.710418701171875,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P079,18.73508698099394,76.77797468180819,Latur,high,priority,26.70201873779297,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P080,18.46791548227568,76.3017694439065,Latur,high,priority,16.80699920654297,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P081,18.10355787609756,76.67701617485712,Latur,high,priority,31.961159229278564,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P082,18.23907887531389,76.67830931416262,Latur,high,priority,34.23034381866455,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P083,18.369289085175563,77.19996171000103,Latur,high,priority,42.104681968688965,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P084,18.46362582706226,76.82249880582684,Latur,high,priority,31.355494499206543,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P085,18.14788579966987,76.77194597718393,Latur,high,priority,33.00249910354614,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P122,17.88145897082753,73.8441448165019,Satara,high,priority,25.889772415161133,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P123,17.386414030975025,74.27088970551878,Satara,high,priority,0.0,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P124,17.43262815429294,74.647353771057,Satara,high,priority,10.607584953308105,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P125,17.56734651531964,74.31728219287884,Satara,high,priority,43.56120586395264,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P126,17.205080227535593,74.13053949986157,Satara,high,priority,36.943382263183594,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P127,17.65773249367299,74.31694330119876,Satara,high,priority,24.049705505371094,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P128,18.019949731345452,74.5517328080669,Satara,high,priority,12.027368545532227,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P129,18.063234225271252,74.03192648006461,Satara,high,priority,0.0,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P130,17.61135784271715,74.03436560834085,Satara,high,priority,0.0,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P131,17.612539504496315,74.3171127470388,Satara,high,priority,35.42516326904297,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P132,17.702176353872684,74.12817617630324,Satara,high,priority,0.0,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P133,17.25006363896275,74.08329532420031,Satara,high,priority,32.6429443359375,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P134,17.476429903940936,74.17634784498362,Satara,high,priority,24.869983673095703,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P135,17.882716437324603,74.0801070669471,Satara,high,priority,17.801504135131836,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P136,17.928520323345598,74.22149178404871,Satara,high,priority,6.829043865203857,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P137,17.746687100588183,73.98648378122894,Satara,high,priority,13.620676040649414,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P138,17.61269557303319,74.36423652697161,Satara,high,priority,34.57459831237793,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P139,17.656773786946495,74.08126197411994,Satara,high,priority,0.0,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P140,17.97464080554139,74.50462240543725,Satara,high,priority,24.28782081604004,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P141,17.430826677467348,74.08239904488856,Satara,high,priority,36.159912109375,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P142,18.064447100757786,74.31538707493111,Satara,high,priority,10.706661224365234,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P143,17.70379500755509,74.6468275971327,Satara,high,priority,14.308477401733398,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P144,17.929452275465767,74.50474726026674,Satara,high,priority,23.595021724700928,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P145,17.47773196144854,74.60017202281048,Satara,high,priority,13.464079856872559,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P146,17.839182233739812,74.55218763637436,Satara,high,priority,19.94407367706299,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P001,19.940457800458272,74.57045211428928,Ahmednagar,normal,statewide,29.878381729125977,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P002,18.946729294293643,74.76302285238339,Ahmednagar,normal,statewide,21.019801139831543,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P003,18.49469238410162,74.66892244285252,Ahmednagar,normal,statewide,11.690437316894531,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P004,19.03720445466806,75.1420731965326,Ahmednagar,normal,statewide,20.4978609085083,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P005,20.832153156317954,77.06560453615967,Akola,normal,statewide,38.14256525039673,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P006,20.834360411339407,76.87349308547405,Akola,normal,statewide,39.51054668426514,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P007,21.014976299509232,76.87574047240498,Akola,normal,statewide,42.647793769836426,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P008,20.828434266039377,77.35372489162701,Akola,normal,statewide,40.228042125701904,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P009,21.360971327549258,77.94039543992572,Amravati,normal,statewide,57.145246505737305,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P010,21.178803672212837,78.03301542790685,Amravati,normal,statewide,59.983702659606934,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P011,20.814388097721018,78.21764450702477,Amravati,normal,statewide,64.44946146011353,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P012,21.180502589714195,77.93681032267875,Amravati,normal,statewide,62.34863471984863,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P013,20.031289688916964,74.8570519162974,Aurangabad,normal,statewide,29.676369667053223,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P014,19.760185263069562,75.14270192978114,Aurangabad,normal,statewide,28.91177272796631,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P015,19.9408189876436,74.76157364454102,Aurangabad,normal,statewide,31.705782413482666,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P016,19.66981712112043,75.14262166596218,Aurangabad,normal,statewide,23.681330680847168,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2020-07-01,2020-07-08,27.0,2020,P017,21.04613203856966,79.85576216552393,Bhandara,normal,statewide,61.70886993408203,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
