Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Rainfall_mm,Rainfall_Valid,CHIRPS_Days,rainfall_source,study_area,dataset
2021-07-02,2021-07-09,27.0,2021,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,106.99358749389648,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P061,18.507855650411397,76.91766048140843,Latur,high,priority,38.90774440765381,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P062,18.422405896924207,76.3487594508077,Latur,high,priority,35.0811071395874,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P063,18.235391198742693,77.05646783810116,Latur,high,priority,35.55802249908447,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P064,18.193056493341274,76.77240080549139,Latur,high,priority,37.7021279335022,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P065,18.331355512513895,76.44266811899327,Latur,high,priority,32.64128589630127,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P066,18.104739537876725,76.5352970251765,Latur,high,priority,39.12312650680542,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P067,18.280552974211986,77.0569984711265,Latur,high,priority,41.227813720703125,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P068,18.101823285787773,76.86595720469373,Latur,high,priority,49.62236261367798,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P069,18.595075667016793,77.20284228928156,Latur,high,priority,40.26068067550659,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P070,18.41499041187233,77.15322587185987,Latur,high,priority,34.49326801300049,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P071,18.149138807065885,76.63019561379593,Latur,high,priority,36.68518400192261,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P072,18.283393421583035,76.77331492120734,Latur,high,priority,35.983017444610596,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P073,17.966315663874607,76.86453029235662,Latur,high,priority,40.89347553253174,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P074,18.50832831512306,76.870318205524,Latur,high,priority,39.61602258682251,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P075,18.41444640154381,77.20053247493588,Latur,high,priority,34.5045747756958,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P076,18.377877313804504,76.25376722106614,Latur,high,priority,30.304120540618896,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P077,18.059564385104267,76.5349046242838,Latur,high,priority,36.56552600860596,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P078,18.1008824154655,76.96042326051098,Latur,high,priority,35.67772579193115,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P079,18.73508698099394,76.77797468180819,Latur,high,priority,30.591344833374023,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P080,18.46791548227568,76.3017694439065,Latur,high,priority,32.48138427734375,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P081,18.10355787609756,76.67701617485712,Latur,high,priority,35.3118953704834,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P082,18.23907887531389,76.67830931416262,Latur,high,priority,39.93507385253906,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P083,18.369289085175563,77.19996171000103,Latur,high,priority,38.27521514892578,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P084,18.46362582706226,76.82249880582684,Latur,high,priority,28.903348922729492,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P085,18.14788579966987,76.77194597718393,Latur,high,priority,40.90300369262695,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P122,17.88145897082753,73.8441448165019,Satara,high,priority,195.64627838134766,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P123,17.386414030975025,74.27088970551878,Satara,high,priority,90.97842216491699,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P124,17.43262815429294,74.647353771057,Satara,high,priority,68.58670139312744,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P125,17.56734651531964,74.31728219287884,Satara,high,priority,98.62364912033081,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P126,17.205080227535593,74.13053949986157,Satara,high,priority,94.89561557769775,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P127,17.65773249367299,74.31694330119876,Satara,high,priority,84.72277545928955,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P128,18.019949731345452,74.5517328080669,Satara,high,priority,24.96790313720703,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P129,18.063234225271252,74.03192648006461,Satara,high,priority,70.11526489257812,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P130,17.61135784271715,74.03436560834085,Satara,high,priority,164.0876064300537,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P131,17.612539504496315,74.3171127470388,Satara,high,priority,87.73792457580566,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P132,17.702176353872684,74.12817617630324,Satara,high,priority,115.37879753112793,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P133,17.25006363896275,74.08329532420031,Satara,high,priority,122.27673149108887,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P134,17.476429903940936,74.17634784498362,Satara,high,priority,84.88510513305664,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P135,17.882716437324603,74.0801070669471,Satara,high,priority,105.00951957702637,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P136,17.928520323345598,74.22149178404871,Satara,high,priority,56.31010866165161,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P137,17.746687100588183,73.98648378122894,Satara,high,priority,119.39587116241455,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P138,17.61269557303319,74.36423652697161,Satara,high,priority,81.33293581008911,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P139,17.656773786946495,74.08126197411994,Satara,high,priority,131.2251672744751,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P140,17.97464080554139,74.50462240543725,Satara,high,priority,32.399903297424316,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P141,17.430826677467348,74.08239904488856,Satara,high,priority,161.90145206451416,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P142,18.064447100757786,74.31538707493111,Satara,high,priority,42.19756507873535,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P143,17.70379500755509,74.6468275971327,Satara,high,priority,55.22945690155029,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P144,17.929452275465767,74.50474726026674,Satara,high,priority,43.169620513916016,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
2021-07-02,2021-07-09,27.0,2021,P145,17.47773196144854,74.60017202281048,Satara,high,priority,74.96093082427979,1,7,CHIRPS Daily v2.0,Maharashtra,CHIRPS Rainfall
