Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,Rainfall_mm,Temperature_C,NDVI_lag_1,Rainfall_mm_lag_1,Rainfall_mm_lag_2,Rainfall_mm_lag_3,Temperature_C_lag_1,Temperature_C_lag_2,Temperature_C_lag_3,Rainfall_mm_rolling_3w,Rainfall_mm_rolling_4w,Temperature_C_rolling_3w,Temperature_C_rolling_4w,Month,Quarter,Week_of_Year,Monsoon_Season,Week_Sin,Week_Cos,NDVI_next_week
2021-01-22,2021-01-29,4.0,2021,P021,18.67502288980403,75.52108340877234,Bid,normal,statewide,0.2946635782718658,0.0,24.16311589195624,0.2358318120241165,2.737854242324829,0.0,3.098052501678467,24.70168093726756,23.89980759393597,22.536261858258968,0.912618080774943,1.458976686000824,24.254868141053255,23.825216570354684,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.248568519949913
2021-01-22,2021-01-29,4.0,2021,P022,18.856499384477168,75.04699178476999,Bid,normal,statewide,0.2616301476955414,0.0,24.465106219337144,0.2813665270805359,0.0,0.0,0.0,25.62411397298183,24.36867385137652,23.2576625279018,0.0,0.0,24.819298014565163,24.428889142899322,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.251232385635376
2021-01-22,2021-01-29,4.0,2021,P023,19.12659605348649,75.6175605191647,Bid,normal,statewide,0.4786813259124756,0.0,24.25493601844431,0.4631083309650421,0.0,0.0,0.0,25.455610438755627,23.97504940941218,22.79122605096728,0.0,0.0,24.561865288870706,24.11920547939485,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.4115798473358154
2021-01-22,2021-01-29,4.0,2021,P024,18.763955201213943,75.90084720909012,Bid,normal,statewide,0.3989743590354919,0.0,23.82721326918829,0.4211443960666656,0.0,0.0,0.0,24.49016215006509,23.2977916899182,22.221459960937523,0.0,0.0,23.87172236972386,23.459156767527276,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3875081539154053
2021-01-22,2021-01-29,4.0,2021,P025,20.93073496240753,76.20164478885242,Buldana,normal,statewide,0.1807103306055069,0.0,22.33645573570624,0.1845811754465103,0.0,2.6162900924682617,2.464167594909668,24.188032313755627,22.95186767578128,23.195825195312523,0.8720966974894205,1.2701144218444824,23.15878524174772,23.16804523013892,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2060682624578476
2021-01-22,2021-01-29,4.0,2021,P026,20.838939908121297,76.39311412898633,Buldana,normal,statewide,0.091517686843872,2.9111990928649902,22.8307242438907,0.1071999967098236,0.0,2.672224760055542,0.0,24.655154709588945,23.275574893043142,23.49324660528282,1.861141284306844,1.395855963230133,23.58715128217426,23.5636751129514,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.1265646666288375
2021-01-22,2021-01-29,4.0,2021,P027,20.65747679075131,76.48742857536776,Buldana,normal,statewide,0.3442994952201843,0.0,23.185414069039496,0.2883152365684509,0.0,2.283168315887451,0.0,24.79109453473773,23.42849993024555,23.346924990699392,0.761056105295817,0.5707920789718628,23.80166951134093,23.687983381180544,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3055408895015716
2021-01-22,2021-01-29,4.0,2021,P028,20.47967013624516,76.10222021266374,Buldana,normal,statewide,0.6844935417175293,4.346736431121826,22.71267643883124,0.7020881772041321,0.0,3.741305112838745,0.0,24.249869646344905,22.696182686941995,22.69041922433036,2.696013847986857,2.022010385990143,23.21957625737271,23.087286999112123,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.5421563386917114
2021-01-22,2021-01-29,4.0,2021,P029,20.32317798477448,79.92829390325927,Chandrapur,normal,statewide,0.3938304781913757,0.0,24.47019829522992,0.4064671993255615,0.0,0.0,2.328080654144287,23.678940981910387,24.218073962983624,23.298713030133968,0.0,0.5820201635360718,24.122404413374642,23.916481567564475,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3773207664489746
2021-01-22,2021-01-29,4.0,2021,P030,20.60872097983294,79.36304041732026,Chandrapur,normal,statewide,0.3714781105518341,0.0,23.8722397758848,0.3388359844684601,0.0,0.0,5.176770210266113,23.40065554664244,23.807266671316995,22.8406703404018,0.0,1.2941925525665283,23.69338733128141,23.480208083561507,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3539232015609741
2021-01-22,2021-01-29,4.0,2021,P031,20.511160307884595,79.64732594588165,Chandrapur,normal,statewide,0.3017166256904602,0.0,24.150839106241847,0.3153669834136963,0.0,0.0,5.847454071044922,23.54775608607701,24.04126964750748,23.09612281436017,0.0,1.4618635177612305,23.913288279942112,23.708996913546628,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2532501220703125
2021-01-22,2021-01-29,4.0,2021,P032,20.598621115946884,79.74569817422172,Chandrapur,normal,statewide,0.3689233660697937,0.0,24.176438994634736,0.3955095112323761,0.0,0.0,5.545733213424683,23.52528352283298,24.07584461030513,23.110631742931616,0.0,1.3864333033561707,23.925855709257615,23.722049717676114,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3318848311901092
2021-01-22,2021-01-29,4.0,2021,P033,21.38667804512237,75.14422248324037,Dhule,normal,statewide,0.3392330408096313,0.0,21.417138399396663,0.3805215656757355,0.0,0.0,0.0,23.533828444708035,23.15548095703128,23.115433175223245,0.0,0.0,22.702149267045325,22.805470244089804,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2779672741889953
2021-01-22,2021-01-29,4.0,2021,P034,21.0251519681132,74.75989256344387,Dhule,normal,statewide,0.3360824882984161,0.0,22.2784897758848,0.3590325117111206,0.0,0.0,0.0,24.15845642089846,23.904004487537293,23.58153250558036,0.0,0.0,23.446983561440188,23.48062079747523,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3539365231990814
2021-01-22,2021-01-29,4.0,2021,P035,21.477028350667293,74.85568743137505,Dhule,normal,statewide,0.3469708859920501,2.864518404006958,21.414906256539496,0.3502849638462066,0.0,2.309197902679444,0.0,23.4905457996187,23.50548560732892,23.06266392299108,1.7245721022288005,1.2934290766716003,22.80364588782904,22.86840039661955,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3433534801006317
2021-01-22,2021-01-29,4.0,2021,P036,20.933820660336515,74.37533522949364,Dhule,normal,statewide,0.3714910745620727,0.0,21.584897886003773,0.3867403268814087,0.0,0.0,0.0,22.990231904529367,23.02070370628718,22.383034551711376,0.0,0.0,22.531944498940106,22.494717012132924,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3843902051448822
2021-01-22,2021-01-29,4.0,2021,P037,19.96305652459713,79.91698116388667,Garhchiroli,normal,statewide,0.2731127142906189,0.0,25.610265259515643,0.3758542239665985,0.0,0.0,2.90820860862732,24.56654328845798,25.06818324497772,23.84496023995536,0.0,0.72705215215683,25.08166393098378,24.772488008226674,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3373560011386871
2021-01-22,2021-01-29,4.0,2021,P038,19.062661462582188,79.88977172925856,Garhchiroli,normal,statewide,0.3352178037166595,0.0,25.905710292997867,0.404416412115097,4.410512447357178,0.0,4.087122440338135,24.564346022833035,25.36498849051344,24.00482584635415,1.4701708157857258,2.124408721923828,25.278348268781446,24.959967663174623,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.4629120826721191
2021-01-22,2021-01-29,4.0,2021,P039,19.510270485428137,79.9981368030594,Garhchiroli,normal,statewide,0.4205488562583923,3.2079222202301025,26.508005214872867,0.4845360815525055,0.0,0.0,0.0,25.50611267089846,26.10367664155507,24.475610351562523,1.0693074067433674,0.8019805550575256,26.039264842442133,25.64835121972223,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.5104228854179382
2021-01-22,2021-01-29,4.0,2021,P040,19.87036519099916,80.00935144220881,Garhchiroli,normal,statewide,0.3760556280612945,2.815098285675049,25.7340445563907,0.3857721090316772,0.0,0.0,0.0,24.821228463309183,25.289456031436032,23.961159551711376,0.9383660952250162,0.7037745714187622,25.28157635037864,24.951472150711822,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3848825097084045
2021-01-22,2021-01-29,4.0,2021,P041,21.1276399467256,80.1465044724107,Gondiya,normal,statewide,0.4136062562465668,0.0,23.20878181457521,0.4059590399265289,0.0,6.137910604476929,0.0,22.454226975213945,23.06592785063248,22.674945359002947,2.0459702014923096,1.5344776511192322,22.909645546807212,22.850970499856146,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.5573227405548096
2021-01-22,2021-01-29,4.0,2021,P042,21.39759838360225,80.15591763473452,Gondiya,normal,statewide,0.2461393028497696,3.097926378250122,22.64847908020021,0.3375527560710907,0.0,0.0,4.248505115509033,21.93473060244605,22.663630603608624,22.28636648995536,1.032642126083374,1.8366078734397888,22.41561342875163,22.383301694052562,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2540192902088165
2021-01-22,2021-01-29,4.0,2021,P043,21.57454889070615,80.25847249986273,Gondiya,normal,statewide,0.3252562880516052,0.0,22.205224336896663,0.299773246049881,0.0,3.51706337928772,5.777820110321045,21.1690125964937,21.981838843936032,21.598517717633968,1.1723544597625735,2.323720872402191,21.785358592442133,21.73864837374009,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3448747098445892
2021-01-22,2021-01-29,4.0,2021,P044,21.21164941057252,80.34153217518526,Gondiya,normal,statewide,0.3857507705688476,0.0,22.979324504307385,0.3950546383857727,0.0,3.5525243282318115,3.272533416748047,21.945240275065142,22.56377708798368,22.03947056361608,1.1841747760772705,1.7062644362449646,22.496113955785404,22.381953107743072,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3737705051898956
2021-01-22,2021-01-29,4.0,2021,P048,19.927981235710728,77.14910120338544,Hingoli,normal,statewide,0.2132392823696136,0.0,24.50183194478353,0.2202047556638717,0.0,0.0,2.6126978397369385,24.90480593726744,23.95991269066218,22.783332170758968,0.0,0.6531744599342346,24.45551685757105,24.03747068586803,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.1928934007883072
2021-01-22,2021-01-29,4.0,2021,P049,21.29273816322944,76.10816865346904,Jalgaon,normal,statewide,0.4434021115303039,2.967931747436523,22.30969327290853,0.47869673371315,0.0,2.4603278636932373,0.0,24.342154802594905,23.20952904110868,23.5996570405506,1.809419870376587,1.3570649027824402,23.287125705537374,23.36525853929068,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.5028876662254333
2021-01-22,2021-01-29,4.0,2021,P050,21.386178625804387,75.43363151891216,Jalgaon,normal,statewide,0.155318483710289,0.0,20.460874448503773,0.1377091407775879,0.0,0.0,0.0,22.51370428176153,21.95392543247772,22.15827404203867,0.0,0.0,21.64283472091434,21.771694551195424,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.1171998381614685
2021-01-22,2021-01-29,4.0,2021,P051,21.112064306745907,76.10682200495089,Jalgaon,normal,statewide,0.2086642533540725,3.1011877059936523,22.219105475289496,0.2422360181808471,3.542027473449707,0.0,0.0,24.21875915527346,23.122289457775366,23.341333007812523,2.214405059814453,1.6608037948608398,23.18671802944611,23.22537177403771,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.1974404752254486
2021-01-22,2021-01-29,4.0,2021,P052,20.84443797972019,75.23982115072519,Jalgaon,normal,statewide,0.8085165619850159,0.0,22.541952387491847,0.7439910769462585,0.0,0.0,0.0,24.89383123488653,23.822856794084828,24.32423153831843,0.0,0.0,23.75288013882107,23.89571798869541,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.8119314312934875
2021-01-22,2021-01-29,4.0,2021,P053,19.486369703781666,76.00005328932718,Jalna,normal,statewide,0.2111072391271591,0.0,23.8978629157657,0.2223571538925171,0.0,0.0,0.0,25.12313741048177,23.959866187686032,22.772345842633968,0.0,0.0,24.326955504644502,23.93830308914187,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2213438600301742
2021-01-22,2021-01-29,4.0,2021,P054,20.028502750758555,76.00343774702675,Jalna,normal,statewide,0.2464687675237655,0.0,23.68308892022992,0.2471666187047958,0.0,0.0,0.0,24.578099278041293,23.35382777622772,22.630058361235115,0.0,0.0,23.871671991499642,23.56126858393351,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.219980701804161
2021-01-22,2021-01-29,4.0,2021,P055,19.75743845682064,76.00172991132328,Jalna,normal,statewide,0.5048514604568481,0.0,23.58694401695624,0.5228224396705627,0.0,0.0,0.0,24.618277849469905,23.507403855096754,22.56548897879469,0.0,0.0,23.904208573840965,23.569528675079397,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3727077543735504
2021-01-22,2021-01-29,4.0,2021,P056,19.57768317515413,75.80993951591351,Jalna,normal,statewide,0.5494880676269531,0.0,23.729963920229977,0.5569461584091187,0.0,0.0,0.0,25.025260271344905,23.85619942801344,22.722692289806616,0.0,0.0,24.20380787319611,23.833528977348735,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3745364546775818
2021-01-22,2021-01-29,4.0,2021,P057,16.776377793156257,74.29671235971928,Kolhapur,normal,statewide,0.3893249630928039,0.0,24.279687227521663,0.3507378101348877,0.0,1.0457031726837158,1.0457031726837158,24.467503574916293,23.396343122209828,23.02807733444945,0.3485677242279053,0.5228515863418579,24.04784464154926,23.79290281477431,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.311073362827301
2021-01-22,2021-01-29,4.0,2021,P058,16.324416687682138,74.29834884980589,Kolhapur,normal,statewide,0.5065999031066895,0.0,24.06434357052757,0.4686716794967651,0.0,1.175648212432861,1.175648212432861,24.207075282505627,23.153783598400253,22.96262439546132,0.39188273747762037,0.5878241062164306,23.808400817144484,23.596956711723692,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.4434351921081543
2021-01-22,2021-01-29,4.0,2021,P059,16.595891218916975,74.39111598812178,Kolhapur,normal,statewide,0.618625283241272,0.0,24.119565854753773,0.4910136461257934,0.0,0.7348178029060364,0.7348178029060364,24.38160095214846,23.35815255301344,23.17657296316969,0.24493926763534546,0.3674089014530182,23.953106453305224,23.75897308077134,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.4770985245704651
2021-01-22,2021-01-29,4.0,2021,P060,16.414811584237594,74.29802779453004,Kolhapur,normal,statewide,0.7987805008888245,0.0,24.26502716427757,0.6508820652961731,0.0,0.4892250001430511,0.9784500002861024,24.495533243815142,23.44136962890628,23.1917445591518,0.1630750000476837,0.36691875010728836,24.067310012332996,23.848418649037697,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.604077935218811
2021-01-22,2021-01-29,4.0,2021,P061,18.5078556504114,76.91766048140843,Latur,high,priority,0.3516914844512939,0.0,25.12583213079552,0.3285911381244659,2.6689260005950928,0.0,2.5975453853607178,25.06685718354732,24.57570510137657,23.05940871465782,0.8896420001983643,1.3166178464889526,24.92279813857314,24.45695078259431,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.1968462467193603
2021-01-22,2021-01-29,4.0,2021,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.5230496525764465,0.0,24.759853708176426,0.6585771441459656,0.0,0.0,0.0,24.86605733235683,24.06945045107892,22.73334147135421,0.0,0.0,24.56512049720406,24.107175740741596,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.4472084045410156
2021-01-22,2021-01-29,4.0,2021,P063,18.235391198742693,77.05646783810116,Latur,high,priority,0.5779944062232971,0.0,24.552822458176426,0.6299552321434021,0.0,0.0,0.0,24.19834434872581,23.95772705078128,22.559501720610115,0.0,0.0,24.236297952561173,23.81709889457341,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3100616037845611
2021-01-22,2021-01-29,4.0,2021,P064,18.19305649334127,76.77240080549139,Latur,high,priority,0.314981460571289,0.0,24.53637203034907,0.3665736317634582,0.0,0.0,0.0,24.38623962402346,24.05806884765628,22.73312058221728,0.0,0.0,24.326893500676267,23.92845027106152,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2741774618625641
2021-01-22,2021-01-29,4.0,2021,P065,18.33135551251389,76.44266811899327,Latur,high,priority,0.6174718737602234,0.0,24.50032059805744,0.5389490723609924,0.0,0.0,0.0,24.525853184291293,23.94600830078128,22.6507289341518,0.0,0.0,24.32406069437667,23.905727754320452,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.4043478369712829
2021-01-22,2021-01-29,4.0,2021,P066,18.104739537876725,76.5352970251765,Latur,high,priority,0.3524684309959411,0.0,24.244251959664496,0.3723382651805877,0.0,0.0,0.0,24.22509518577948,23.8731730143229,22.624280366443543,0.0,0.0,24.11417338658896,23.741700131552605,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2612612545490265
2021-01-22,2021-01-29,4.0,2021,P067,18.280552974211982,77.0569984711265,Latur,high,priority,0.7871374487876892,0.0,24.552822458176426,0.7729531526565552,0.0,0.0,0.0,24.19834434872581,23.95772705078128,22.559501720610115,0.0,0.0,24.236297952561173,23.81709889457341,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.4599589407444
2021-01-22,2021-01-29,4.0,2021,P068,18.101823285787773,76.86595720469373,Latur,high,priority,0.3495934903621673,0.0,24.62192588079546,0.4255334138870239,0.0,0.0,0.0,24.42074483235683,24.11391892206097,22.77300851004469,0.0,0.0,24.385529878404423,23.98239953631449,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3314020931720733
2021-01-22,2021-01-29,4.0,2021,P069,18.5950756670168,77.20284228928156,Latur,high,priority,0.2121212184429168,0.0,25.42396271115257,0.2220539450645446,5.158347606658936,0.0,5.111330986022949,24.99570762997581,24.54210670107892,23.072580682663727,1.7194492022196455,2.567419648170471,24.9872590140691,24.508589431217757,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.1475903540849685
2021-01-22,2021-01-29,4.0,2021,P071,18.149138807065885,76.63019561379593,Latur,high,priority,0.8755665421485901,0.0,24.36386924017046,0.8328391313552856,0.0,0.0,0.0,24.28535141717822,23.952809361049106,22.6624476841518,0.0,0.0,24.20067667279926,23.816119425637396,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.6374461054801941
2021-01-22,2021-01-29,4.0,2021,P072,18.283393421583035,76.77331492120734,Latur,high,priority,0.5543766617774963,0.0,24.6482465653192,0.607018768787384,0.0,0.0,0.0,24.54858151390448,24.149005417596754,22.81315220424108,0.0,0.0,24.44861116560681,24.039746425265378,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3882224559783935
2021-01-22,2021-01-29,4.0,2021,P073,17.966315663874607,76.86453029235662,Latur,high,priority,0.2443403601646423,0.0,24.65561728704552,0.256260335445404,0.0,0.0,0.0,24.38144981747581,24.129695056733624,22.76580054873517,0.0,0.0,24.388920720418316,23.98314067749753,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.2294503301382064
2021-01-22,2021-01-29,4.0,2021,P074,18.50832831512306,76.870318205524,Latur,high,priority,0.5254371762275696,0.0,24.975034604753773,0.4945729374885559,0.0,0.0,0.0,25.011600022088945,24.43201090494796,22.96356608072915,0.0,0.0,24.806215177263557,24.345552903129956,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.3540855944156647
2021-01-22,2021-01-29,4.0,2021,P076,18.377877313804504,76.25376722106614,Latur,high,priority,0.1588677018880844,0.0,24.52177009582521,0.2747238576412201,0.0,0.0,0.0,24.57905258905322,23.89864501953128,22.61249186197921,0.0,0.0,24.333155901469905,23.90298989159723,1,1,4.0,0,0.4647231720437685,0.8854560256532099,0.1472081243991851
