Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,Rainfall_mm,Rainfall_Valid,CHIRPS_Days,rainfall_source,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2021-10-22,2021-10-29,43.0,2021,P114,18.48503397121986,73.0589238755964,Raigarh,normal,statewide,0.5623263120651245,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.90349404471266,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P115,18.665689991299164,73.05687714821288,Raigarh,normal,statewide,0.5067017674446106,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.70253143310549,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P116,18.30619726437036,73.25009891506079,Raigarh,normal,statewide,0.7915313243865967,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.72699199858169,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P117,18.21404102289879,73.06194714611064,Raigarh,normal,statewide,0.3339724838733673,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.93275604248049,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P118,17.138719885658215,75.42259970290594,Sangli,normal,statewide,0.4373791813850403,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.886450703938863,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P119,17.048761981005992,74.95348443567921,Sangli,normal,statewide,0.3522794544696808,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.667944844563863,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P120,16.86707144948229,74.39025538161847,Sangli,normal,statewide,0.4085064232349396,1.0,78.0,65.0,80.0,6.371393203735352,1,7,CHIRPS Daily v2.0,23.92494354248049,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P121,17.048503353144895,74.67157114887826,Sangli,normal,statewide,0.3310225307941437,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.003091793968625,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P122,17.88145897082753,73.8441448165019,Satara,high,priority,0.1708883345127105,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.942242649623324,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P123,17.386414030975025,74.27088970551878,Satara,high,priority,0.3891859650611877,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.930884297688863,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P124,17.43262815429294,74.647353771057,Satara,high,priority,0.1234304681420326,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.01033463251025,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P125,17.56734651531964,74.31728219287884,Satara,high,priority,0.2710280418395996,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.489501299176936,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P126,17.205080227535593,74.13053949986157,Satara,high,priority,0.7608052492141724,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.554535711379287,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P127,17.65773249367299,74.31694330119876,Satara,high,priority,0.4167405962944031,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.24677901495079,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P128,18.01994973134545,74.5517328080669,Satara,high,priority,0.5300770998001099,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.0201467604864,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P129,18.06323422527125,74.03192648006461,Satara,high,priority,0.3649761080741882,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.93151208786741,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P130,17.61135784271715,74.03436560834085,Satara,high,priority,0.2323105782270431,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.80224543980188,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P131,17.612539504496315,74.3171127470388,Satara,high,priority,0.6821114420890808,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.24677901495079,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P132,17.702176353872684,74.12817617630324,Satara,high,priority,0.1870530396699905,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.706077285040067,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P133,17.25006363896275,74.08329532420031,Satara,high,priority,0.7255859971046448,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.95807691301621,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P134,17.476429903940936,74.17634784498362,Satara,high,priority,0.8327423334121704,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.08465801420669,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P135,17.882716437324603,74.0801070669471,Satara,high,priority,0.9004660844802856,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.54828106108164,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P136,17.928520323345598,74.22149178404871,Satara,high,priority,0.7147549986839294,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.49933667864121,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P137,17.746687100588183,73.98648378122894,Satara,high,priority,0.3903225660324096,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.30676785423651,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P138,17.61269557303319,74.36423652697161,Satara,high,priority,0.0982048586010932,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.24677901495079,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P139,17.656773786946495,74.08126197411994,Satara,high,priority,0.2683137953281402,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.80224543980188,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P140,17.97464080554139,74.50462240543725,Satara,high,priority,0.5371747016906738,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.04036392938525,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P141,17.430826677467348,74.08239904488856,Satara,high,priority,0.6204859018325806,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.52638978504001,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P142,18.064447100757786,74.31538707493111,Satara,high,priority,0.7479795217514038,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.93341870989121,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P143,17.70379500755509,74.6468275971327,Satara,high,priority,0.9024196863174438,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.592051987420973,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P144,17.929452275465767,74.50474726026674,Satara,high,priority,0.5349225997924805,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.04036392938525,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P145,17.47773196144854,74.60017202281048,Satara,high,priority,0.373517781496048,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.041026596795973,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P146,17.839182233739812,74.55218763637436,Satara,high,priority,0.2720677256584167,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.465494137718565,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,0.3964334726333618,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.80524488176621,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P148,17.67852974098626,76.08383979812143,Solapur,normal,statewide,0.4727464914321899,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.594144621349585,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P149,18.223365003201543,75.4251413905064,Solapur,normal,statewide,0.721109926700592,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.84703943161736,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P150,17.952532582518405,75.23562067753285,Solapur,normal,statewide,0.7494305372238159,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.5214720953079,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P151,18.223690517578447,75.23598186471818,Solapur,normal,statewide,0.2290502786636352,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.10137583414712,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P152,19.65817886737093,72.94986318203122,Thane,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,26.22585267566501,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P153,19.65706409210757,72.8545320606096,Thane,normal,statewide,0.4077422320842743,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,26.24208221435549,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P154,19.477549601897948,72.95214624177059,Thane,normal,statewide,0.4343318045139313,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,26.057709539504344,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P155,19.83987385799569,73.0429959666335,Thane,normal,statewide,0.3651509582996368,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.75202222551621,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P156,20.806749657616468,78.60135461177485,Wardha,normal,statewide,0.295759379863739,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.4061330886114,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P157,20.71031267913359,78.88671032458906,Wardha,normal,statewide,0.7379207611083984,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.69813690185549,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P158,21.081265295769757,78.41565980750515,Wardha,normal,statewide,0.6628518104553223,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.84437713623049,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P159,20.439854822938944,78.87986114537097,Wardha,normal,statewide,0.4099234342575073,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.71477334158766,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P160,20.28918625744405,77.15404188735265,Washim,normal,statewide,0.674546480178833,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.08819224039712,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P161,20.464607292886612,77.53975858757677,Washim,normal,statewide,0.5924782156944275,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.260404386974585,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P162,20.107393166596125,77.2471479173486,Washim,normal,statewide,0.6474993824958801,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.025006321498324,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P163,20.198885002010726,77.1527933390577,Washim,normal,statewide,0.5330498814582825,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.91874702090314,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P164,20.182854533723592,78.20447678161395,Yavatmal,normal,statewide,0.5065653920173645,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.0806471325102,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P165,19.894658373538324,79.05709703494229,Yavatmal,normal,statewide,0.5530750751495361,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.88473009381977,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P166,19.468787468327925,77.71426550730338,Yavatmal,normal,statewide,0.2657899558544159,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.817649550665067,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-22,2021-10-29,43.0,2021,P167,19.559057510053886,77.71577268345945,Yavatmal,normal,statewide,0.41998091340065,1.0,78.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.69085918608164,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P001,19.940457800458272,74.57045211428928,Ahmednagar,normal,statewide,0.2959734201431274,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.94946904863633,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P002,18.946729294293643,74.76302285238339,Ahmednagar,normal,statewide,0.4091590940952301,1.0,67.0,65.0,80.0,15.56788420677185,1,7,CHIRPS Daily v2.0,24.291138040451813,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P003,18.49469238410162,74.66892244285252,Ahmednagar,normal,statewide,0.0913705602288246,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.809634599231515,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P004,19.03720445466806,75.1420731965326,Ahmednagar,normal,statewide,0.3845585584640503,1.0,67.0,65.0,80.0,9.109420776367188,1,7,CHIRPS Daily v2.0,23.105672545660184,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P005,20.83215315631795,77.06560453615967,Akola,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.43093761262446,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P006,20.834360411339407,76.87349308547405,Akola,normal,statewide,,,,,,6.221068859100342,1,7,CHIRPS Daily v2.0,22.32844505310061,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P007,21.014976299509232,76.87574047240498,Akola,normal,statewide,0.4912654459476471,1.0,67.0,65.0,80.0,4.240914344787598,1,7,CHIRPS Daily v2.0,22.62686627705898,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P008,20.828434266039377,77.35372489162701,Akola,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.62230898539229,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P009,21.36097132754925,77.94039543992572,Amravati,normal,statewide,0.6571807265281677,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.52083949134459,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P010,21.17880367221284,78.03301542790685,Amravati,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.883260436285127,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P011,20.81438809772101,78.21764450702477,Amravati,normal,statewide,,,,,,2.491240978240967,1,7,CHIRPS Daily v2.0,23.33965227036253,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P012,21.180502589714195,77.93681032267875,Amravati,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.818284152803017,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P013,20.031289688916964,74.8570519162974,Aurangabad,normal,statewide,0.5257869958877563,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.720639528547053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P014,19.76018526306956,75.14270192978114,Aurangabad,normal,statewide,0.542212724685669,1.0,67.0,65.0,80.0,4.604263305664063,1,7,CHIRPS Daily v2.0,23.30683279491604,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P015,19.9408189876436,74.76157364454102,Aurangabad,normal,statewide,0.7048048973083496,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.97452252705898,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P016,19.66981712112043,75.14262166596218,Aurangabad,normal,statewide,0.6682170629501343,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.39124732244585,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P017,21.04613203856966,79.85576216552393,Bhandara,normal,statewide,,,,,,3.551388740539551,1,7,CHIRPS Daily v2.0,24.21479177929109,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P018,21.31897105472685,79.76852877161537,Bhandara,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,24.274641109648257,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P019,21.40900922319803,79.77144948280537,Bhandara,normal,statewide,0.578270673751831,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,24.03876638866609,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P020,21.14419658893704,79.57074980349083,Bhandara,normal,statewide,0.4507322013378143,1.0,67.0,65.0,80.0,3.65056037902832,1,7,CHIRPS Daily v2.0,24.28127940949946,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P021,18.67502288980403,75.52108340877234,Bid,normal,statewide,0.1782397180795669,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,23.853928684053017,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P022,18.856499384477168,75.04699178476999,Bid,normal,statewide,0.4308348000049591,1.0,67.0,65.0,80.0,7.48068380355835,1,7,CHIRPS Daily v2.0,24.185169383457776,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P023,19.12659605348649,75.6175605191647,Bid,normal,statewide,0.6395193338394165,1.0,67.0,65.0,80.0,1.90123987197876,1,7,CHIRPS Daily v2.0,23.299008669172053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P024,18.763955201213943,75.90084720909012,Bid,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.944237463814886,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P025,20.93073496240753,76.20164478885242,Buldana,normal,statewide,0.6727124452590942,1.0,67.0,65.0,80.0,7.236534118652344,1,7,CHIRPS Daily v2.0,21.633237184797053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P026,20.838939908121297,76.39311412898633,Buldana,normal,statewide,0.4340755343437195,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.13452764238633,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P027,20.65747679075131,76.48742857536776,Buldana,normal,statewide,0.6165280938148499,1.0,67.0,65.0,80.0,3.8040504455566406,1,7,CHIRPS Daily v2.0,22.68598318554109,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P028,20.47967013624516,76.10222021266374,Buldana,normal,statewide,0.4491869807243347,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.02351341247561,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P029,20.32317798477448,79.92829390325927,Chandrapur,normal,statewide,0.5341013669967651,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,25.03838273911253,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P030,20.60872097983294,79.36304041732026,Chandrapur,normal,statewide,0.3360064029693603,1.0,67.0,65.0,80.0,2.9449424743652344,1,7,CHIRPS Daily v2.0,24.52564092363633,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P031,20.511160307884595,79.64732594588165,Chandrapur,normal,statewide,0.5520316958427429,1.0,67.0,65.0,80.0,2.826374769210815,1,7,CHIRPS Daily v2.0,24.949155153547053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P032,20.598621115946884,79.74569817422172,Chandrapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,25.01450346083874,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P033,21.38667804512237,75.14422248324037,Dhule,normal,statewide,0.4992967545986175,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.06147146679109,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P034,21.0251519681132,74.75989256344387,Dhule,normal,statewide,0.4312210083007812,1.0,67.0,65.0,80.0,4.358692169189453,1,7,CHIRPS Daily v2.0,24.27033958435061,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2021-10-29,2021-11-05,44.0,2021,P035,21.477028350667293,74.85568743137505,Dhule,normal,statewide,0.4005134701728821,1.0,67.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,22.831525875273257,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
