Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,Rainfall_mm,Rainfall_Valid,CHIRPS_Days,rainfall_source,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2017-01-01,2017-01-08,1.0,2017,P017,21.046132,79.855762,Bhandara,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.51049821036208,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P018,21.318971,79.768529,Bhandara,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.610537737891832,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P019,21.409009,79.771449,Bhandara,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.39005550202876,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P020,21.144197,79.57075,Bhandara,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.560268020629906,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P021,18.675023,75.521083,Bid,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.783040528070387,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P022,18.856499,75.046992,Bid,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.132952172415628,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P023,19.126596,75.617561,Bid,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.710472633725143,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P024,18.763955,75.900847,Bid,normal,statewide,0.8757764101028442,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.18059447152274,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P025,20.930735,76.201645,Buldana,normal,statewide,0.7557293176651001,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,19.539399810064424,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P026,20.83894,76.393114,Buldana,normal,statewide,0.1134676560759544,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,19.98485181899298,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P027,20.657477,76.487429,Buldana,normal,statewide,0.282891571521759,1.0,30.0,65.0,80.0,2.563437938690185,1,7,CHIRPS Daily v2.0,20.44383619399298,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P028,20.47967,76.10222,Buldana,normal,statewide,0.7889447212219238,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.165097354707257,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P029,20.323178,79.928294,Chandrapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.998430688040628,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P030,20.608721,79.36304,Chandrapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.21036800202876,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P031,20.51116,79.647326,Chandrapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.18168729146322,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P032,20.598621,79.745698,Chandrapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.12353531973708,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P033,21.386678,75.144222,Dhule,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,19.79908405485611,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P034,21.025152,74.759893,Dhule,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.92953652881448,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P035,21.477028,74.855687,Dhule,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.391008813040628,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P036,20.933821,74.375335,Dhule,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.41193515232635,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P037,19.963057,79.916981,Garhchiroli,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.583519508725143,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P038,19.062661,79.889772,Garhchiroli,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.596086938040628,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P039,19.51027,79.998137,Garhchiroli,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.85271361214774,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P040,19.870365,80.009351,Garhchiroli,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.170317313784665,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P041,21.12764,80.146504,Gondiya,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.576695196969183,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P042,21.397598,80.155918,Gondiya,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.31938260396322,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P043,21.574549,80.258472,Gondiya,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,19.992129534766832,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P044,21.211649,80.341532,Gondiya,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.466878418695387,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P045,19.6559,77.240789,Hingoli,normal,statewide,0.516473114490509,1.0,30.0,65.0,80.0,2.722022771835327,1,7,CHIRPS Daily v2.0,21.30122319176081,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P046,19.566758,77.144268,Hingoli,normal,statewide,0.4979857504367828,1.0,30.0,65.0,80.0,2.194067001342773,1,7,CHIRPS Daily v2.0,21.043887347266832,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P047,19.478602,76.952624,Hingoli,normal,statewide,0.5837535262107849,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.226539411998885,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P048,19.927981,77.149101,Hingoli,normal,statewide,0.2635702192783355,1.0,30.0,65.0,80.0,2.5725064277648926,1,7,CHIRPS Daily v2.0,21.14927471705846,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P049,21.292738,76.108169,Jalgaon,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.05672216869533,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P050,21.386179,75.433632,Jalgaon,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,18.682454590570387,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P051,21.112064,76.106822,Jalgaon,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,19.562465286254906,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P052,20.844438,75.239821,Jalgaon,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,19.97837627955846,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P053,19.48637,76.000053,Jalna,normal,statewide,-0.6645225882530212,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.065301967802554,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P054,20.028503,76.003438,Jalna,normal,statewide,0.1746880859136581,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.48267780485611,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P055,19.757438,76.00173,Jalna,normal,statewide,0.5676340460777283,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.348330706641832,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P056,19.577683,75.80994,Jalna,normal,statewide,0.3112338781356811,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.1483562832787,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P057,16.776378,74.296712,Kolhapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.784703009469183,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P058,16.324417,74.298349,Kolhapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.172130929856053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P059,16.595891,74.391116,Kolhapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.09009967985611,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P060,16.414812,74.298028,Kolhapur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,22.28907428923111,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P061,18.507856,76.91766,Latur,high,priority,0.3234750032424927,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.109642555600203,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P062,18.422406,76.348759,Latur,high,priority,0.2518409490585327,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.921154367356053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P063,18.235391,77.056468,Latur,high,priority,0.4147636890411377,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.59479648045135,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P064,18.193056,76.772401,Latur,high,priority,0.3936008214950561,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.670875349498885,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P065,18.331356,76.442668,Latur,high,priority,0.3863291144371032,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.74339674086798,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P066,18.10474,76.535297,Latur,high,priority,0.5225881934165955,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.467296945481053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P067,18.280553,77.056998,Latur,high,priority,0.7717970013618469,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.59479648045135,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P068,18.101823,76.865957,Latur,high,priority,0.3172277212142944,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.70507828848708,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P069,18.595076,77.202842,Latur,high,priority,0.2352941185235977,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.51953141348708,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P070,18.41499,77.153226,Latur,high,priority,0.4712643623352051,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.260370327177498,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P071,18.149139,76.630196,Latur,high,priority,0.5998668670654297,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.577113723754906,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P072,18.283393,76.773315,Latur,high,priority,0.8738738894462585,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.761346889677498,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P073,17.966316,76.86453,Latur,high,priority,0.2123463898897171,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.022472726731053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P074,18.508328,76.870318,Latur,high,priority,0.7482556700706482,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.04814236958822,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P075,18.414446,77.200532,Latur,high,priority,0.2979189455509186,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.426234817504906,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P076,18.377877,76.253767,Latur,high,priority,0.2730419635772705,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.700381487891832,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P077,18.059564,76.534905,Latur,high,priority,0.3784940838813782,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.584205427624,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P078,18.100882,76.960423,Latur,high,priority,0.4561431407928467,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.73999039786208,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P079,18.735087,76.777975,Latur,high,priority,0.2352272719144821,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.032494118100143,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P080,18.467915,76.301769,Latur,high,priority,0.4556213021278381,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.921154367356053,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P081,18.103558,76.677016,Latur,high,priority,0.4221467971801758,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.577113723754906,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P082,18.239079,76.678309,Latur,high,priority,0.2641012072563171,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.70005596705846,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P083,18.369289,77.199962,Latur,high,priority,0.2624300420284271,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.95262525649304,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P084,18.463626,76.822499,Latur,high,priority,0.1685615479946136,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.74268757048111,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P085,18.147886,76.771946,Latur,high,priority,0.1761340349912643,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.670875349498885,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P086,21.054127,79.56799,Nagpur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.52325165158232,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P087,21.146765,79.474736,Nagpur,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.554827172415628,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P088,21.347804,78.614429,Nagpur,normal,statewide,0.6060604453086853,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,19.535179664975143,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P089,21.165377,78.706152,Nagpur,normal,statewide,0.2721253037452698,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,19.88178959801093,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P090,19.201968,77.4247,Nanded,normal,statewide,0.7157190442085266,1.0,30.0,65.0,80.0,3.1882524490356445,1,7,CHIRPS Daily v2.0,20.85198119027274,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P091,18.566038,77.69964,Nanded,normal,statewide,0.8606708645820618,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.800688407534665,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P092,19.736597,77.909463,Nanded,normal,statewide,0.2547284960746765,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,21.158900833129906,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P093,18.935648,77.041155,Nanded,normal,statewide,0.2938141524791717,1.0,30.0,65.0,80.0,3.658799171447754,1,7,CHIRPS Daily v2.0,21.08592603774304,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P094,21.564917,74.08293,Nandurbar,normal,statewide,0.5390991568565369,1.0,30.0,65.0,80.0,0.0,1,7,CHIRPS Daily v2.0,20.73774662926081,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P095,21.566259,74.372664,Nandurbar,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,21.28099439711804,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
2017-01-01,2017-01-08,1.0,2017,P096,21.38518,74.276976,Nandurbar,normal,statewide,,,,,,0.0,1,7,CHIRPS Daily v2.0,20.944057083129906,1,7,ERA5-Land Daily Aggregated,Maharashtra,AgriVision Combined NDVI Rainfall Temperature
