Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2018-09-03,2018-09-10,36.0,2018,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.22764837741851807,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P064,18.193056493341274,76.77240080549139,Latur,high,priority,0.7798861265182495,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P065,18.331355512513895,76.44266811899327,Latur,high,priority,0.6768027544021606,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P066,18.104739537876725,76.5352970251765,Latur,high,priority,0.3736914098262787,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P068,18.101823285787773,76.86595720469373,Latur,high,priority,0.7722660899162292,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P071,18.149138807065885,76.63019561379593,Latur,high,priority,0.9076805114746094,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P076,18.377877313804504,76.25376722106614,Latur,high,priority,0.7039787769317627,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P078,18.1008824154655,76.96042326051098,Latur,high,priority,0.7355782389640808,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P079,18.73508698099394,76.77797468180819,Latur,high,priority,0.8006600737571716,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P080,18.46791548227568,76.3017694439065,Latur,high,priority,0.36384180188179016,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P081,18.10355787609756,76.67701617485712,Latur,high,priority,0.6587755084037781,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P082,18.23907887531389,76.67830931416262,Latur,high,priority,0.6303440928459167,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P084,18.46362582706226,76.82249880582684,Latur,high,priority,0.8105553984642029,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P085,18.14788579966987,76.77194597718393,Latur,high,priority,0.45652174949645996,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P005,20.832153156317954,77.06560453615967,Akola,normal,statewide,0.6644369959831238,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P006,20.834360411339407,76.87349308547405,Akola,normal,statewide,0.5841915011405945,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P007,21.014976299509232,76.87574047240498,Akola,normal,statewide,0.8887661099433899,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P008,20.828434266039377,77.35372489162701,Akola,normal,statewide,0.24557137489318848,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P009,21.360971327549258,77.94039543992572,Amravati,normal,statewide,0.5346733927726746,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P012,21.180502589714195,77.93681032267875,Amravati,normal,statewide,0.24660912156105042,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P025,20.93073496240753,76.20164478885242,Buldana,normal,statewide,0.5908706784248352,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P026,20.838939908121294,76.39311412898633,Buldana,normal,statewide,0.6460697650909424,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P045,19.655900266732623,77.2407892392464,Hingoli,normal,statewide,0.884393036365509,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P046,19.566758377573187,77.1442675378435,Hingoli,normal,statewide,0.6572360992431641,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P047,19.47860194974656,76.9526242927685,Hingoli,normal,statewide,0.4895668029785156,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P048,19.927981235710728,77.14910120338544,Hingoli,normal,statewide,0.7809826731681824,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P053,19.486369703781666,76.00005328932718,Jalna,normal,statewide,0.4504859149456024,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P055,19.75743845682064,76.00172991132328,Jalna,normal,statewide,0.7538971304893494,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P056,19.57768317515413,75.80993951591351,Jalna,normal,statewide,0.6501352787017822,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P090,19.201968238592887,77.42470040309472,Nanded,normal,statewide,0.8768560886383057,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P092,19.736596618496833,77.90946265591798,Nanded,normal,statewide,0.6617089509963989,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P093,18.93564842817583,77.04115528508362,Nanded,normal,statewide,0.8428856134414673,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P106,19.031389786894366,76.47235681380711,Parbhani,normal,statewide,0.6267225742340088,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P107,19.120950831552832,76.56820519095093,Parbhani,normal,statewide,0.6829015612602234,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P108,19.208625676465683,76.85432786914635,Parbhani,normal,statewide,0.4935106039047241,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P109,19.212081479782103,76.47396209018636,Parbhani,normal,statewide,0.522357702255249,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P160,20.289186257444058,77.15404188735265,Washim,normal,statewide,0.8074218034744263,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P161,20.464607292886615,77.53975858757677,Washim,normal,statewide,0.6649377346038818,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P162,20.107393166596125,77.2471479173486,Washim,normal,statewide,0.7894216775894165,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P163,20.198885002010726,77.1527933390577,Washim,normal,statewide,0.6319956183433533,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-03,2018-09-10,36.0,2018,P166,19.468787468327925,77.71426550730338,Yavatmal,normal,statewide,0.7536007165908813,1,7,65,80,Maharashtra,Sentinel-2 NDVI
2018-09-10,2018-09-17,37.0,2018,P077,18.059564385104267,76.5349046242838,Latur,high,priority,0.7641654014587402,1,1,65,80,Maharashtra,Sentinel-2 NDVI
