Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2022-01-01,2022-01-08,1.0,2022,P061,18.507855650411397,76.91766048140843,Latur,high,priority,0.3303602635860443,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.6200741529464722,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P063,18.235391198742693,77.05646783810116,Latur,high,priority,0.5024867057800293,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P064,18.193056493341274,76.77240080549139,Latur,high,priority,0.3125917315483093,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P065,18.331355512513895,76.44266811899327,Latur,high,priority,0.5776875615119934,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P066,18.104739537876725,76.5352970251765,Latur,high,priority,0.538273274898529,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P067,18.280552974211986,77.0569984711265,Latur,high,priority,0.3387739360332489,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P068,18.101823285787773,76.86595720469373,Latur,high,priority,0.359640508890152,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P069,18.595075667016793,77.20284228928156,Latur,high,priority,0.2579127848148346,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P070,18.41499041187233,77.15322587185987,Latur,high,priority,0.6426140069961548,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P071,18.149138807065885,76.63019561379593,Latur,high,priority,0.715718150138855,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P072,18.283393421583035,76.77331492120734,Latur,high,priority,0.3071923553943634,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P073,17.966315663874607,76.86453029235662,Latur,high,priority,0.3167805075645447,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P074,18.50832831512306,76.870318205524,Latur,high,priority,0.675523579120636,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P075,18.41444640154381,77.20053247493588,Latur,high,priority,0.20542119443416595,1,63,65,80,Maharashtra,Sentinel-2 NDVI
2022-01-01,2022-01-08,1.0,2022,P076,18.377877313804504,76.25376722106614,Latur,high,priority,0.37124425172805786,1,63,65,80,Maharashtra,Sentinel-2 NDVI
