Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2024-07-01,2024-07-08,27.0,2024,P089,21.165377318940912,78.70615240473293,Nagpur,normal,statewide,0.6954156756401062,1,1,65,80,Maharashtra,Sentinel-2 NDVI
2024-07-08,2024-07-15,28.0,2024,P114,18.48503397121986,73.0589238755964,Raigarh,normal,statewide,0.29466596245765686,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2024-07-08,2024-07-15,28.0,2024,P115,18.665689991299164,73.05687714821288,Raigarh,normal,statewide,0.2614511549472809,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P123,17.386414030975025,74.27088970551878,Satara,high,priority,0.5349071025848389,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P131,17.612539504496315,74.3171127470388,Satara,high,priority,0.45326849818229675,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P139,17.656773786946495,74.08126197411994,Satara,high,priority,0.47306177020072937,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P145,17.47773196144854,74.60017202281048,Satara,high,priority,0.7397089600563049,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P038,19.062661462582188,79.88977172925856,Garhchiroli,normal,statewide,0.3551119267940521,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P039,19.510270485428137,79.9981368030594,Garhchiroli,normal,statewide,0.43008849024772644,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P041,21.127639946725598,80.1465044724107,Gondiya,normal,statewide,0.5958102345466614,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P113,18.314072036830744,74.76389683618987,Pune,normal,statewide,0.20030464231967926,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-05,2024-08-12,32.0,2024,P165,19.894658373538324,79.05709703494229,Yavatmal,normal,statewide,0.4025867283344269,1,11,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,0.677280068397522,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P061,18.507855650411397,76.91766048140843,Latur,high,priority,0.5853292346000671,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.7840695977210999,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P066,18.104739537876725,76.5352970251765,Latur,high,priority,0.6856440901756287,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P067,18.280552974211986,77.0569984711265,Latur,high,priority,0.8442016243934631,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P069,18.595075667016793,77.20284228928156,Latur,high,priority,0.6955113410949707,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P072,18.283393421583035,76.77331492120734,Latur,high,priority,0.6010498404502869,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P074,18.50832831512306,76.870318205524,Latur,high,priority,0.7570886611938477,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P075,18.41444640154381,77.20053247493588,Latur,high,priority,0.659217894077301,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P076,18.377877313804504,76.25376722106614,Latur,high,priority,0.7896801829338074,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P077,18.059564385104267,76.5349046242838,Latur,high,priority,0.4721653461456299,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P078,18.1008824154655,76.96042326051098,Latur,high,priority,0.7600381374359131,1,32,65,80,Maharashtra,Sentinel-2 NDVI
2024-08-12,2024-08-19,33.0,2024,P079,18.73508698099394,76.77797468180819,Latur,high,priority,0.6678264737129211,1,32,65,80,Maharashtra,Sentinel-2 NDVI
