Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2019-01-01,2019-01-08,1.0,2019,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,0.627267062664032,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P061,18.507855650411397,76.91766048140843,Latur,high,priority,0.3128064274787903,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.3056817650794983,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P063,18.235391198742693,77.05646783810116,Latur,high,priority,0.18293021619319916,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P064,18.193056493341274,76.77240080549139,Latur,high,priority,0.4174358546733856,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P065,18.331355512513895,76.44266811899327,Latur,high,priority,0.5087646842002869,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P066,18.104739537876725,76.5352970251765,Latur,high,priority,0.23822613060474396,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P067,18.280552974211986,77.0569984711265,Latur,high,priority,0.34671634435653687,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P068,18.101823285787773,76.86595720469373,Latur,high,priority,0.2921810746192932,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P069,18.595075667016793,77.20284228928156,Latur,high,priority,0.25650596618652344,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P070,18.41499041187233,77.15322587185987,Latur,high,priority,0.22906765341758728,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P071,18.149138807065885,76.63019561379593,Latur,high,priority,0.3965775966644287,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P072,18.283393421583035,76.77331492120734,Latur,high,priority,0.6939555406570435,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P073,17.966315663874607,76.86453029235662,Latur,high,priority,0.17982301115989685,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P074,18.50832831512306,76.870318205524,Latur,high,priority,0.7285110354423523,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P075,18.41444640154381,77.20053247493588,Latur,high,priority,0.14024677872657776,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P076,18.377877313804504,76.25376722106614,Latur,high,priority,0.1833968609571457,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P077,18.059564385104267,76.5349046242838,Latur,high,priority,0.26073625683784485,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P078,18.1008824154655,76.96042326051098,Latur,high,priority,0.5659000277519226,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P079,18.73508698099394,76.77797468180819,Latur,high,priority,0.38671910762786865,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P080,18.46791548227568,76.3017694439065,Latur,high,priority,0.2047995626926422,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P081,18.10355787609756,76.67701617485712,Latur,high,priority,0.37392187118530273,1,73,65,80,Maharashtra,Sentinel-2 NDVI
2019-01-01,2019-01-08,1.0,2019,P082,18.23907887531389,76.67830931416262,Latur,high,priority,0.18475839495658875,1,73,65,80,Maharashtra,Sentinel-2 NDVI
