Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2018-01-01,2018-01-08,1.0,2018,P061,18.507855650411397,76.91766048140843,Latur,high,priority,0.3323074281215668,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.13346785306930542,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P063,18.235391198742693,77.05646783810116,Latur,high,priority,0.20755216479301453,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P064,18.193056493341274,76.77240080549139,Latur,high,priority,0.2646712064743042,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P065,18.331355512513895,76.44266811899327,Latur,high,priority,0.3574322760105133,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P066,18.104739537876725,76.5352970251765,Latur,high,priority,0.4612603783607483,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P067,18.280552974211986,77.0569984711265,Latur,high,priority,0.4709930419921875,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P068,18.101823285787773,76.86595720469373,Latur,high,priority,0.29276376962661743,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P069,18.595075667016793,77.20284228928156,Latur,high,priority,0.2204331010580063,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P070,18.41499041187233,77.15322587185987,Latur,high,priority,0.46714964509010315,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P071,18.149138807065885,76.63019561379593,Latur,high,priority,0.4136560261249542,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P072,18.283393421583035,76.77331492120734,Latur,high,priority,0.8145577311515808,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P073,17.966315663874607,76.86453029235662,Latur,high,priority,0.24940790235996246,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P074,18.50832831512306,76.870318205524,Latur,high,priority,0.7180984020233154,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P075,18.41444640154381,77.20053247493588,Latur,high,priority,0.27274537086486816,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P076,18.377877313804504,76.25376722106614,Latur,high,priority,0.20982283353805542,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P077,18.059564385104267,76.5349046242838,Latur,high,priority,0.505691647529602,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P078,18.1008824154655,76.96042326051098,Latur,high,priority,0.5516102313995361,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P079,18.73508698099394,76.77797468180819,Latur,high,priority,0.39940494298934937,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P080,18.46791548227568,76.3017694439065,Latur,high,priority,0.7989819645881653,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P081,18.10355787609756,76.67701617485712,Latur,high,priority,0.450388640165329,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P082,18.23907887531389,76.67830931416262,Latur,high,priority,0.2304631769657135,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P083,18.369289085175563,77.19996171000103,Latur,high,priority,0.24647042155265808,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P084,18.46362582706226,76.82249880582684,Latur,high,priority,0.15324640274047852,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P085,18.14788579966987,76.77194597718393,Latur,high,priority,0.17724859714508057,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P005,20.832153156317954,77.06560453615967,Akola,normal,statewide,0.6709284782409668,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P006,20.834360411339407,76.87349308547405,Akola,normal,statewide,0.376953125,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P007,21.014976299509232,76.87574047240498,Akola,normal,statewide,0.6244646906852722,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P008,20.828434266039377,77.35372489162701,Akola,normal,statewide,0.3034401834011078,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P009,21.360971327549258,77.94039543992572,Amravati,normal,statewide,0.27379217743873596,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P010,21.178803672212837,78.03301542790685,Amravati,normal,statewide,0.28822457790374756,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P011,20.814388097721018,78.21764450702477,Amravati,normal,statewide,0.5437055230140686,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P012,21.180502589714195,77.93681032267875,Amravati,normal,statewide,0.1797427237033844,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P017,21.04613203856966,79.85576216552393,Bhandara,normal,statewide,0.360080748796463,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P018,21.31897105472685,79.76852877161537,Bhandara,normal,statewide,0.4598049223423004,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P019,21.40900922319803,79.77144948280537,Bhandara,normal,statewide,0.4735899865627289,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P020,21.144196588937042,79.57074980349083,Bhandara,normal,statewide,0.523809552192688,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P024,18.763955201213946,75.90084720909012,Bid,normal,statewide,0.14607948064804077,1,53,65,80,Maharashtra,Sentinel-2 NDVI
2018-01-01,2018-01-08,1.0,2018,P025,20.93073496240753,76.20164478885242,Buldana,normal,statewide,0.4122610092163086,1,53,65,80,Maharashtra,Sentinel-2 NDVI
