Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2023-01-01,2023-01-08,1.0,2023,P147,17.927231643141155,73.94769852026607,Satara,case_study,case_study,0.7240514159202576,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P061,18.507855650411397,76.91766048140843,Latur,high,priority,0.36273738741874695,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.5202810764312744,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P063,18.235391198742693,77.05646783810116,Latur,high,priority,0.6137211322784424,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P064,18.193056493341274,76.77240080549139,Latur,high,priority,0.377679705619812,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P065,18.331355512513895,76.44266811899327,Latur,high,priority,0.5960729122161865,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P066,18.104739537876725,76.5352970251765,Latur,high,priority,0.7041728496551514,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P067,18.280552974211986,77.0569984711265,Latur,high,priority,0.5250936150550842,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P068,18.101823285787773,76.86595720469373,Latur,high,priority,0.4237695038318634,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P069,18.595075667016793,77.20284228928156,Latur,high,priority,0.2806740403175354,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P070,18.41499041187233,77.15322587185987,Latur,high,priority,0.7353619337081909,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P071,18.149138807065885,76.63019561379593,Latur,high,priority,0.9024122953414917,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P072,18.283393421583035,76.77331492120734,Latur,high,priority,0.20319999754428864,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P073,17.966315663874607,76.86453029235662,Latur,high,priority,0.299435019493103,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P074,18.50832831512306,76.870318205524,Latur,high,priority,0.8506990075111389,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P075,18.41444640154381,77.20053247493588,Latur,high,priority,0.2924037575721741,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P076,18.377877313804504,76.25376722106614,Latur,high,priority,0.497049480676651,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P077,18.059564385104267,76.5349046242838,Latur,high,priority,0.632293164730072,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P078,18.1008824154655,76.96042326051098,Latur,high,priority,0.5715659260749817,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P079,18.73508698099394,76.77797468180819,Latur,high,priority,0.686896562576294,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P080,18.46791548227568,76.3017694439065,Latur,high,priority,0.6044901013374329,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P081,18.10355787609756,76.67701617485712,Latur,high,priority,0.47649627923965454,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P082,18.23907887531389,76.67830931416262,Latur,high,priority,0.1973956823348999,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P083,18.369289085175563,77.19996171000103,Latur,high,priority,0.26940637826919556,1,76,65,80,Maharashtra,Sentinel-2 NDVI
2023-01-01,2023-01-08,1.0,2023,P084,18.46362582706226,76.82249880582684,Latur,high,priority,0.389615535736084,1,76,65,80,Maharashtra,Sentinel-2 NDVI
