Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2023-07-09,2023-07-16,28.0,2023,P061,18.507855650411397,76.91766048140843,Latur,high,priority,0.4586126506328583,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P062,18.422405896924207,76.3487594508077,Latur,high,priority,0.2572815418243408,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P065,18.331355512513895,76.44266811899327,Latur,high,priority,0.22174839675426483,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P069,18.595075667016793,77.20284228928156,Latur,high,priority,0.05928853899240494,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P070,18.41499041187233,77.15322587185987,Latur,high,priority,0.7385673522949219,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P079,18.73508698099394,76.77797468180819,Latur,high,priority,0.22113503515720367,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P083,18.369289085175563,77.19996171000103,Latur,high,priority,0.251086950302124,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P085,18.14788579966987,76.77194597718393,Latur,high,priority,0.14868804812431335,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P023,19.126596053486494,75.6175605191647,Bid,normal,statewide,0.28084784746170044,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P047,19.47860194974656,76.9526242927685,Hingoli,normal,statewide,0.22335636615753174,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P056,19.57768317515413,75.80993951591351,Jalna,normal,statewide,0.5312883257865906,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P090,19.201968238592887,77.42470040309472,Nanded,normal,statewide,0.21980564296245575,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P091,18.566038000956755,77.69963965584807,Nanded,normal,statewide,0.07517482340335846,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P093,18.93564842817583,77.04115528508362,Nanded,normal,statewide,0.10248022526502609,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P105,18.584360447185368,75.61558067829696,Osmanabad,normal,statewide,0.2957937717437744,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P164,20.182854533723592,78.20447678161395,Yavatmal,normal,statewide,0.3877760171890259,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P166,19.468787468327925,77.71426550730338,Yavatmal,normal,statewide,0.7368280291557312,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-09,2023-07-16,28.0,2023,P167,19.559057510053886,77.71577268345945,Yavatmal,normal,statewide,0.4967387616634369,1,16,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P017,21.04613203856966,79.85576216552393,Bhandara,normal,statewide,0.36183205246925354,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P018,21.31897105472685,79.76852877161537,Bhandara,normal,statewide,0.4429530203342438,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P019,21.40900922319803,79.77144948280537,Bhandara,normal,statewide,0.1654091626405716,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P034,21.025151968113196,74.75989256344387,Dhule,normal,statewide,0.6853609681129456,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P043,21.574548890706154,80.25847249986273,Gondiya,normal,statewide,0.030985916033387184,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P044,21.211649410572516,80.34153217518526,Gondiya,normal,statewide,0.39491915702819824,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P086,21.054127206758487,79.56798961993874,Nagpur,normal,statewide,0.6125069856643677,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-23,2023-07-30,30.0,2023,P157,20.71031267913359,78.88671032458906,Wardha,normal,statewide,0.535185694694519,1,5,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-30,2023-08-06,31.0,2023,P061,18.507855650411397,76.91766048140843,Latur,high,priority,0.5794768333435059,1,6,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-30,2023-08-06,31.0,2023,P070,18.41499041187233,77.15322587185987,Latur,high,priority,0.7588235139846802,1,6,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-30,2023-08-06,31.0,2023,P075,18.41444640154381,77.20053247493588,Latur,high,priority,0.6271501779556274,1,6,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-30,2023-08-06,31.0,2023,P078,18.1008824154655,76.96042326051098,Latur,high,priority,0.4859728515148163,1,6,65,80,Maharashtra,Sentinel-2 NDVI
2023-07-30,2023-08-06,31.0,2023,P083,18.369289085175563,77.19996171000103,Latur,high,priority,0.6194196343421936,1,6,65,80,Maharashtra,Sentinel-2 NDVI
2023-08-06,2023-08-13,32.0,2023,P058,16.324416687682138,74.29834884980589,Kolhapur,normal,statewide,0.6564705967903137,1,6,65,80,Maharashtra,Sentinel-2 NDVI
2023-08-06,2023-08-13,32.0,2023,P120,16.86707144948229,74.39025538161847,Sangli,normal,statewide,0.5119510889053345,1,6,65,80,Maharashtra,Sentinel-2 NDVI
2023-08-06,2023-08-13,32.0,2023,P156,20.806749657616468,78.60135461177485,Wardha,normal,statewide,0.5870464444160461,1,6,65,80,Maharashtra,Sentinel-2 NDVI
