Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,NDVI,NDVI_Valid,Sentinel2_Images,Cloud_Probability_Threshold,Scene_Cloud_Threshold,study_area,dataset
2017-07-02,2017-07-09,27.0,2017,P029,20.32317798477448,79.92829390325927,Chandrapur,normal,statewide,0.4132300019264221,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P030,20.60872097983294,79.36304041732026,Chandrapur,normal,statewide,0.18243902921676636,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P031,20.511160307884595,79.64732594588165,Chandrapur,normal,statewide,0.35593220591545105,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P032,20.598621115946884,79.74569817422172,Chandrapur,normal,statewide,0.7038109302520752,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P037,19.963056524597132,79.91698116388667,Garhchiroli,normal,statewide,0.6140540838241577,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P089,21.165377318940912,78.70615240473293,Nagpur,normal,statewide,0.6730298399925232,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P156,20.806749657616468,78.60135461177485,Wardha,normal,statewide,0.5723398327827454,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P157,20.71031267913359,78.88671032458906,Wardha,normal,statewide,0.5213296413421631,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P159,20.439854822938944,78.87986114537097,Wardha,normal,statewide,0.7092699408531189,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-07-02,2017-07-09,27.0,2017,P165,19.894658373538324,79.05709703494229,Yavatmal,normal,statewide,0.2526843249797821,1,4,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-17,2017-09-24,38.0,2017,P094,21.564917232430716,74.08292967791392,Nandurbar,normal,statewide,0.653221607208252,1,1,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P005,20.832153156317954,77.06560453615967,Akola,normal,statewide,0.7178841233253479,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P008,20.828434266039377,77.35372489162701,Akola,normal,statewide,0.7897436022758484,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P009,21.360971327549258,77.94039543992572,Amravati,normal,statewide,0.7644418478012085,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P010,21.178803672212837,78.03301542790685,Amravati,normal,statewide,0.7344074845314026,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P011,20.814388097721018,78.21764450702477,Amravati,normal,statewide,0.7312436699867249,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P012,21.180502589714195,77.93681032267875,Amravati,normal,statewide,0.1857735514640808,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P017,21.04613203856966,79.85576216552393,Bhandara,normal,statewide,0.6192782521247864,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P018,21.31897105472685,79.76852877161537,Bhandara,normal,statewide,0.7654403448104858,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P019,21.40900922319803,79.77144948280537,Bhandara,normal,statewide,0.8363063931465149,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P020,21.144196588937042,79.57074980349083,Bhandara,normal,statewide,0.8502004146575928,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P027,20.657476790751314,76.48742857536776,Buldana,normal,statewide,0.621566653251648,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P028,20.47967013624516,76.10222021266374,Buldana,normal,statewide,0.617469072341919,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P029,20.32317798477448,79.92829390325927,Chandrapur,normal,statewide,0.5954683423042297,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P030,20.60872097983294,79.36304041732026,Chandrapur,normal,statewide,0.8449209332466125,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P031,20.511160307884595,79.64732594588165,Chandrapur,normal,statewide,0.7672899961471558,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P032,20.598621115946884,79.74569817422172,Chandrapur,normal,statewide,0.7901639342308044,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P037,19.963056524597132,79.91698116388667,Garhchiroli,normal,statewide,0.6864644289016724,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P038,19.062661462582188,79.88977172925856,Garhchiroli,normal,statewide,0.8368121385574341,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P039,19.510270485428137,79.9981368030594,Garhchiroli,normal,statewide,0.8426349759101868,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P040,19.870365190999156,80.00935144220881,Garhchiroli,normal,statewide,0.7907009720802307,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P041,21.127639946725598,80.1465044724107,Gondiya,normal,statewide,0.8342653512954712,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P042,21.397598383602258,80.15591763473452,Gondiya,normal,statewide,0.6930091381072998,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P043,21.574548890706154,80.25847249986273,Gondiya,normal,statewide,0.7914139032363892,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P044,21.211649410572516,80.34153217518526,Gondiya,normal,statewide,0.7771114706993103,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P048,19.927981235710728,77.14910120338544,Hingoli,normal,statewide,0.6592214703559875,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P086,21.054127206758487,79.56798961993874,Nagpur,normal,statewide,0.43633678555488586,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P087,21.146765031143822,79.47473643960802,Nagpur,normal,statewide,0.7351029515266418,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P088,21.347803602138427,78.61442869606356,Nagpur,normal,statewide,0.812595546245575,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P089,21.165377318940912,78.70615240473293,Nagpur,normal,statewide,0.7325743436813354,1,13,65,80,Maharashtra,Sentinel-2 NDVI
2017-09-24,2017-10-01,39.0,2017,P156,20.806749657616468,78.60135461177485,Wardha,normal,statewide,0.7550656795501709,1,13,65,80,Maharashtra,Sentinel-2 NDVI
